,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
261,59310,146063,55to64,less75k,20919.607595958078,3,14606,105.21587450000001,14606.0,3012.0,360010146063012.0,POINT (-73.95279202681394 42.75215137927135),1,0.3125,-0.16666666666666666,0.5
1850,18003,146062,55to64,less75k,42059.480589864455,2,14606,101.029416,14606.0,2001.0,360010146062001.0,POINT (-73.9433041252224 42.75933401557069),0,0.4375,-0.6666666666666666,0.5
1851,18250,146062,25to44,75to100k,87726.6602479392,4,14606,124.0863595,14606.0,2001.0,360010146062001.0,POINT (-73.94305743030317 42.75896570399509),1,0.1875,-0.8333333333333334,0.25
2815,58763,146063,45to54,less75k,21731.277088813084,3,14606,105.21587450000001,14606.0,3032.0,360010146063032.0,POINT (-73.95777283076053 42.74688420234804),0,0.5625,-0.5,-0.5
2816,58952,146063,45to54,less75k,34499.27714966931,2,14606,101.029416,14606.0,3032.0,360010146063032.0,POINT (-73.95607599756588 42.74516218437412),0,0.625,0.0,0.5
2817,58975,146063,45to54,100to150k,110448.6690118095,4,14606,124.0863595,14606.0,3032.0,360010146063032.0,POINT (-73.95584036051676 42.74627873900541),0,0.3125,0.0,0.0
2818,59002,146063,45to54,150kplus,263285.6945987668,4,14606,124.0863595,14606.0,3032.0,360010146063032.0,POINT (-73.95742190831189 42.74709546779651),0,0.375,-0.16666666666666666,1.0
2819,59018,146063,55to64,less75k,40172.322925852444,2,14606,101.029416,14606.0,3032.0,360010146063032.0,POINT (-73.95634722413509 42.74722031800592),0,0.5625,0.0,0.5
2820,59331,146063,55to64,100to150k,121673.48321845714,4,14606,124.0863595,14606.0,3032.0,360010146063032.0,POINT (-73.95703045068676 42.74764387302977),1,0.4375,-0.6666666666666666,0.5
2821,59138,146063,25to44,150kplus,216073.1593254285,4,14606,124.0863595,14606.0,3005.0,360010146063005.0,POINT (-73.95057005046611 42.74873769035718),1,0.3125,0.0,0.5
2822,59392,146063,45to54,100to150k,126585.50364140053,4,14606,124.0863595,14606.0,3005.0,360010146063005.0,POINT (-73.94941335233484 42.74909960176355),1,-0.6875,-0.5,0.5
2823,59102,146063,65plus,150kplus,177872.22210557878,4,14606,124.0863595,14606.0,3008.0,360010146063008.0,POINT (-73.95284353879408 42.74890823563876),0,0.25,0.5,0.5
2824,59146,146063,45to54,less75k,36284.84697993612,2,14606,101.029416,14606.0,3008.0,360010146063008.0,POINT (-73.95259191294659 42.74921922006182),1,0.875,-1.0,1.0
2825,59204,146063,55to64,100to150k,143824.82927105302,4,14606,124.0863595,14606.0,3008.0,360010146063008.0,POINT (-73.95601652558847 42.75000792776861),1,0.4375,-0.16666666666666666,0.0
2826,59300,146063,45to54,100to150k,112259.10595569073,4,14606,124.0863595,14606.0,3008.0,360010146063008.0,POINT (-73.95227960966345 42.74876943442561),1,0.375,-0.5,0.25
2827,59410,146063,65plus,less75k,27934.61707391968,1,14606,110.040484,14606.0,3008.0,360010146063008.0,POINT (-73.95517388826693 42.75004083878439),1,0.3125,-0.16666666666666666,0.25
4055,58757,146063,25to44,150kplus,187101.80141921784,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-74.00207615365346 42.74974289382377),0,0.0,-0.3333333333333333,0.0
4056,58776,146063,45to54,less75k,52748.846263391446,2,14606,101.029416,14606.0,3022.0,360010146063022.0,POINT (-74.00827380016693 42.75057915687859),0,0.5625,-0.5,0.75
4057,58778,146063,45to54,less75k,33878.31643825186,1,14606,110.040484,14606.0,3022.0,360010146063022.0,POINT (-73.99326345565278 42.75119169833615),0,0.0,-0.3333333333333333,0.5
4058,58804,146063,45to54,150kplus,154244.45364851019,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99412697120117 42.7464016141023),0,0.375,0.0,0.0
4059,58815,146063,55to64,less75k,26811.689367118746,2,14606,101.029416,14606.0,3022.0,360010146063022.0,POINT (-73.99984436508612 42.74914763732247),0,0.1875,-0.6666666666666666,0.0
4060,58826,146063,55to64,75to100k,80373.93143706859,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99394919238684 42.74968187801034),0,0.4375,-0.3333333333333333,0.0
4061,58839,146063,55to64,150kplus,294576.7060753794,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99746034820242 42.75126831213882),0,0.0,-0.16666666666666666,0.0
4062,58857,146063,65plus,less75k,47484.73090862211,2,14606,101.029416,14606.0,3022.0,360010146063022.0,POINT (-73.99313511339081 42.74707426144945),0,0.3125,0.0,0.5
4063,58914,146063,25to44,100to150k,131337.68574161394,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99681523752929 42.75073933378503),0,0.375,-0.6666666666666666,0.75
4064,58926,146063,25to44,150kplus,180990.16444607207,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99244915590612 42.75087475887486),0,0.0,0.0,0.5
4065,58968,146063,45to54,75to100k,94565.64638006443,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99441084435782 42.74726197730552),0,-0.0625,0.0,1.0
4066,58970,146063,45to54,75to100k,88484.52996344051,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99648468199285 42.75156988344328),0,0.4375,-0.6666666666666666,0.75
4067,58992,146063,45to54,150kplus,261986.1252865514,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99275768716433 42.75172167516013),0,0.75,0.0,1.0
4068,59001,146063,45to54,150kplus,190226.488366902,4,14606,124.0863595,14606.0,3022.0,360010146063022.0,POINT (-73.99361264588336 42.74874536664051),0,0.25,-0.16666666666666666,0.25
4069,59009,146063,55to64,less75k,31084.433504407094,2,14606,101.029416,14606.0,3022.0,360010146063022.0,POINT (-73.99952240698437 42.74958573747455),0,0.25,-0.6666666666666666,0.25
