,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
4154,8277,20005,65plus,75to100k,92754.99398968632,4,2000,124.0863595,2000.0,5019.0,360010020005019.0,POINT (-73.77649013189968 42.63496289540399),0,0.1875,-0.3333333333333333,0.75
7554,8295,20005,65plus,150kplus,180843.31458372602,4,2000,124.0863595,2000.0,5044.0,360010020005044.0,POINT (-73.78200395763216 42.6252391522868),0,0.125,0.0,0.25
7555,8379,20005,65plus,less75k,29833.637050935653,2,2000,101.029416,2000.0,5044.0,360010020005044.0,POINT (-73.78250660611488 42.62595152823189),0,0.0625,-1.0,-0.5
7556,8404,20005,65plus,75to100k,79263.30206939125,4,2000,124.0863595,2000.0,5044.0,360010020005044.0,POINT (-73.78303490733281 42.62613084844877),0,-0.75,0.0,1.0
7831,8156,20005,25to44,less75k,68450.04019200087,3,2000,105.21587450000001,2000.0,5007.0,360010020005007.0,POINT (-73.7911779978572 42.63560401893682),0,0.0,-1.0,0.75
7832,8157,20005,25to44,less75k,74324.28169232397,3,2000,105.21587450000001,2000.0,5007.0,360010020005007.0,POINT (-73.79750276114355 42.63331515183631),0,0.0,-0.8333333333333334,0.0
7833,8158,20005,25to44,less75k,74979.3291539294,2,2000,101.029416,2000.0,5007.0,360010020005007.0,POINT (-73.78614639750118 42.63195117033416),0,1.0,-0.3333333333333333,1.0
7834,8165,20005,25to44,75to100k,98033.21872539182,4,2000,124.0863595,2000.0,5007.0,360010020005007.0,POINT (-73.79570361337304 42.63016954353721),0,0.3125,-1.0,0.75
7835,8168,20005,25to44,75to100k,80551.98410815309,4,2000,124.0863595,2000.0,5007.0,360010020005007.0,POINT (-73.79019372616393 42.63217452510707),0,0.9375,-0.3333333333333333,1.0
7836,8169,20005,25to44,100to150k,118374.77358705926,4,2000,124.0863595,2000.0,5007.0,360010020005007.0,POINT (-73.78383663504793 42.62956739775251),0,0.0,-0.3333333333333333,0.75
7837,8173,20005,25to44,150kplus,191615.1251001895,4,2000,124.0863595,2000.0,5007.0,360010020005007.0,POINT (-73.79290473635795 42.6305583838554),0,0.5,0.0,0.5
7838,8174,20005,25to44,150kplus,244131.18625842762,4,2000,124.0863595,2000.0,5007.0,360010020005007.0,POINT (-73.7865858767955 42.62882041267459),0,-0.375,0.0,0.75
