,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
627,53492,138023,25to44,less75k,30625.584223843165,2,13802,101.029416,13802.0,3012.0,360010138023012.0,POINT (-73.84991625601153 42.76297622906224),0,0.5,-0.8333333333333334,0.5
628,53501,138023,25to44,100to150k,104768.16465256352,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.84910873310154 42.7620011619649),0,0.25,-0.3333333333333333,0.25
629,53516,138023,45to54,75to100k,80453.61968096279,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.84963917208587 42.76227407783171),0,0.25,-0.5,-0.5
630,53518,138023,45to54,100to150k,134507.59741883315,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85102664360619 42.76316013259266),0,0.0,0.0,0.5
631,53523,138023,45to54,100to150k,104836.71278401114,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.849049524699 42.76190019441793),0,0.4375,0.0,0.5
632,53544,138023,55to64,100to150k,114622.0716261184,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85395627837225 42.76265083671833),0,0.1875,-0.5,0.5
633,53552,138023,65plus,less75k,50176.875318168444,2,13802,101.029416,13802.0,3012.0,360010138023012.0,POINT (-73.85295685192648 42.76271356420417),0,0.4375,-0.16666666666666666,0.75
634,53587,138023,25to44,75to100k,77777.565852628,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.84950580004221 42.76193033722266),0,0.5625,0.0,1.0
635,53605,138023,25to44,150kplus,205753.61648771068,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.84997377027983 42.76169790602766),0,0.0,0.0,0.75
636,53638,138023,45to54,less75k,65823.32715632798,3,13802,105.21587450000001,13802.0,3012.0,360010138023012.0,POINT (-73.85165514038692 42.76310533679927),0,0.375,-0.5,0.5
637,53648,138023,45to54,75to100k,84564.5845732743,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85270056738064 42.76177460371358),0,0.0625,-0.16666666666666666,0.0
638,53652,138023,45to54,75to100k,79724.24737322332,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85349303197286 42.76267456858246),0,0.0,0.0,0.0
639,53667,138023,45to54,100to150k,147027.28643848162,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.8518354243011 42.76321997741469),0,0.125,-0.6666666666666666,0.5
640,53689,138023,45to54,150kplus,171168.85895958386,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85284340759044 42.76421081542254),0,-0.4375,0.16666666666666666,0.25
641,53698,138023,45to54,150kplus,285712.9368440621,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85290876904854 42.76209958719875),0,0.3125,-0.16666666666666666,0.25
642,53709,138023,55to64,less75k,20890.697691784284,3,13802,105.21587450000001,13802.0,3012.0,360010138023012.0,POINT (-73.84903399434421 42.76373289675688),0,0.5,-0.5,0.5
643,53743,138023,55to64,100to150k,139463.21533157185,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85007156342171 42.76273117364125),0,-0.3125,-0.6666666666666666,0.25
644,53755,138023,55to64,100to150k,126149.6814459689,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.8501941008083 42.76132075226103),0,0.6875,-0.6666666666666666,0.75
645,53776,138023,65plus,less75k,72369.52952888518,1,13802,110.040484,13802.0,3012.0,360010138023012.0,POINT (-73.84909336962295 42.76133940084525),0,0.125,-0.8333333333333334,0.75
646,53779,138023,65plus,less75k,40720.67618945005,2,13802,101.029416,13802.0,3012.0,360010138023012.0,POINT (-73.85300287617711 42.7637084468701),0,0.0625,-0.3333333333333333,0.0
647,53788,138023,65plus,less75k,40632.94764534568,1,13802,110.040484,13802.0,3012.0,360010138023012.0,POINT (-73.85347433250294 42.76225962081624),0,-0.25,-1.0,0.0
648,53805,138023,65plus,100to150k,123145.66374141205,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85239080776572 42.76115371498728),0,0.4375,-0.3333333333333333,0.5
649,53808,138023,65plus,100to150k,124754.0191636652,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85419446033065 42.7632184607286),0,0.4375,-0.16666666666666666,0.5
650,53811,138023,65plus,100to150k,109193.79510854976,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.84875009328353 42.76204162755644),0,0.75,-0.16666666666666666,0.5
651,53817,138023,65plus,150kplus,218360.22197570687,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85389405567001 42.7629385730705),0,-0.125,0.5,0.0
652,53842,138023,25to44,150kplus,280484.320846931,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.85096584903583 42.76258541251775),1,0.5625,-0.16666666666666666,0.75
653,53856,138023,45to54,75to100k,86882.67670794741,4,13802,124.0863595,13802.0,3012.0,360010138023012.0,POINT (-73.84892429593508 42.76287404055341),1,0.625,0.0,0.0
