,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
161,56708,143021,25to44,100to150k,144087.81954537146,3,14302,105.21587450000001,14302.0,1027.0,360010143021027.0,POINT (-73.82126927667906 42.58295400808494),1,0.375,0.0,0.25
162,56892,143021,25to44,75to100k,99537.94180681226,3,14302,105.21587450000001,14302.0,1027.0,360010143021027.0,POINT (-73.82150652430862 42.58421571565088),1,0.5625,-0.6666666666666666,-0.25
163,56976,143021,45to54,150kplus,221628.45966561593,4,14302,124.0863595,14302.0,1027.0,360010143021027.0,POINT (-73.8216965465583 42.58349742493788),1,0.125,0.3333333333333333,0.5
164,57127,143021,55to64,less75k,24964.73167771821,2,14302,101.029416,14302.0,1027.0,360010143021027.0,POINT (-73.82172111979487 42.58458725441464),1,0.8125,-0.3333333333333333,0.5
165,57154,143021,65plus,75to100k,81155.4262750025,3,14302,105.21587450000001,14302.0,1027.0,360010143021027.0,POINT (-73.82143322291186 42.58329733915898),1,0.375,-0.16666666666666666,1.0
166,16700,143023,25to44,less75k,64151.217797911086,2,14302,101.029416,14302.0,3017.0,360010143023017.0,POINT (-73.81723306196163 42.60106077334735),0,0.4375,0.0,0.5
167,16744,143023,45to54,100to150k,123375.69756509914,3,14302,105.21587450000001,14302.0,3017.0,360010143023017.0,POINT (-73.81630975579121 42.60069733015204),0,0.3125,0.0,0.25
168,16748,143023,45to54,100to150k,119523.64454989182,3,14302,105.21587450000001,14302.0,3017.0,360010143023017.0,POINT (-73.81619806752514 42.59960963929936),0,0.3125,-0.16666666666666666,0.25
169,16781,143023,55to64,75to100k,80790.60859218374,3,14302,105.21587450000001,14302.0,3017.0,360010143023017.0,POINT (-73.81785478673545 42.59986599741639),0,0.375,0.0,0.0
170,16801,143023,55to64,150kplus,299844.51390618604,4,14302,124.0863595,14302.0,3017.0,360010143023017.0,POINT (-73.81680110819147 42.59643557029425),0,0.5,0.8333333333333334,-0.75
171,16832,143023,65plus,75to100k,93700.63629568908,3,14302,105.21587450000001,14302.0,3017.0,360010143023017.0,POINT (-73.81709782528885 42.59961679336626),0,0.0,0.0,0.25
172,16919,143023,45to54,less75k,51333.84693665325,2,14302,101.029416,14302.0,3017.0,360010143023017.0,POINT (-73.81698624012492 42.60005202544389),0,0.25,-0.3333333333333333,0.0
173,16929,143023,45to54,75to100k,83718.30608270284,3,14302,105.21587450000001,14302.0,3017.0,360010143023017.0,POINT (-73.81619249888577 42.59544379272822),0,0.4375,-0.3333333333333333,0.5
174,17016,143023,55to64,75to100k,82384.9430915046,3,14302,105.21587450000001,14302.0,3017.0,360010143023017.0,POINT (-73.81770755409025 42.59882475188508),0,0.875,0.0,-0.25
175,17070,143023,55to64,150kplus,201814.44421763215,4,14302,124.0863595,14302.0,3017.0,360010143023017.0,POINT (-73.81717368239053 42.60096814449846),0,0.0625,0.0,0.0
176,17072,143023,65plus,less75k,25233.51655732232,2,14302,101.029416,14302.0,3017.0,360010143023017.0,POINT (-73.81630560798719 42.59763881115907),0,0.1875,-0.3333333333333333,0.5
177,17078,143023,65plus,less75k,36500.075049643696,2,14302,101.029416,14302.0,3017.0,360010143023017.0,POINT (-73.81695513945152 42.59720920595451),0,-0.125,-0.3333333333333333,0.5
