,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
1809,46667,135031,45to54,less75k,27754.73989869196,1,13503,110.040484,13503.0,1014.0,360010135031014.0,POINT (-73.75389484732068 42.76012762226321),0,0.3125,0.0,0.5
1810,46683,135031,55to64,75to100k,91837.03087091063,3,13503,105.21587450000001,13503.0,1014.0,360010135031014.0,POINT (-73.75408151551659 42.76130004058921),0,0.375,-0.3333333333333333,0.0
1811,46760,135031,55to64,less75k,31693.461286211783,2,13503,101.029416,13503.0,1014.0,360010135031014.0,POINT (-73.75453852680974 42.76014465662475),0,0.3125,-0.6666666666666666,0.0
1812,46790,135031,55to64,100to150k,129729.54541115064,3,13503,105.21587450000001,13503.0,1014.0,360010135031014.0,POINT (-73.75557522379609 42.76258303279902),0,0.3125,0.0,0.0
1813,46798,135031,55to64,150kplus,183974.70823844208,4,13503,124.0863595,13503.0,1014.0,360010135031014.0,POINT (-73.75589881826885 42.76248896231936),0,0.0625,-0.8333333333333334,0.0
1814,46799,135031,55to64,150kplus,268154.1051003137,4,13503,124.0863595,13503.0,1014.0,360010135031014.0,POINT (-73.75522789569317 42.76109023893391),0,0.5,-0.16666666666666666,0.5
1815,46818,135031,65plus,100to150k,121481.26616366266,3,13503,105.21587450000001,13503.0,1014.0,360010135031014.0,POINT (-73.75542455062806 42.76048540278022),0,0.0,-0.16666666666666666,-0.5
1816,46841,135031,25to44,100to150k,125898.38957764178,3,13503,105.21587450000001,13503.0,1014.0,360010135031014.0,POINT (-73.75435096329034 42.76229048858519),1,-0.0625,0.0,0.5
1817,46980,135031,65plus,less75k,33013.492511644305,1,13503,110.040484,13503.0,1014.0,360010135031014.0,POINT (-73.75480381462383 42.7614053174924),1,0.5,-0.8333333333333334,0.25
1818,46986,135031,65plus,100to150k,101636.65552298623,3,13503,105.21587450000001,13503.0,1014.0,360010135031014.0,POINT (-73.75485819471822 42.76062570914364),1,0.125,-0.3333333333333333,0.5
