,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
262,43473,148032,25to44,100to150k,126511.29973819006,4,14803,124.0863595,14803.0,2003.0,360010148032003.0,POINT (-73.9809296019525 42.47701824219377),0,-0.6875,-0.5,0.75
263,43646,148032,55to64,100to150k,112501.94713373213,4,14803,124.0863595,14803.0,2003.0,360010148032003.0,POINT (-73.97786502476035 42.48091526769097),0,0.25,0.0,1.0
264,43747,148032,25to44,less75k,51135.491504231904,2,14803,101.029416,14803.0,2003.0,360010148032003.0,POINT (-73.98399154488416 42.48006941294747),1,-0.0625,-0.16666666666666666,0.5
265,43789,148032,45to54,less75k,57780.81471776222,2,14803,101.029416,14803.0,2003.0,360010148032003.0,POINT (-73.98301502835972 42.47586951257443),1,0.3125,0.0,1.0
266,43853,148032,55to64,less75k,45227.940557136535,1,14803,110.040484,14803.0,2003.0,360010148032003.0,POINT (-73.97769193489937 42.48532218671878),1,0.1875,0.0,0.25
267,43881,148032,55to64,100to150k,127533.57510187465,4,14803,124.0863595,14803.0,2003.0,360010148032003.0,POINT (-73.97960212571283 42.48322148381894),1,0.5,0.16666666666666666,0.0
268,43996,148032,65plus,less75k,55002.052840525546,2,14803,101.029416,14803.0,2003.0,360010148032003.0,POINT (-73.98492961249634 42.47863497174163),1,0.0,-0.5,0.25
269,44023,148032,45to54,150kplus,280492.89628357114,4,14803,124.0863595,14803.0,2003.0,360010148032003.0,POINT (-73.98136642220808 42.47880569858656),1,-0.3125,-0.16666666666666666,0.0
1744,44631,148031,55to64,150kplus,206621.95584324625,4,14803,124.0863595,14803.0,1143.0,360010148031143.0,POINT (-74.06953343702313 42.48156068067996),1,0.375,-0.5,-0.5
1745,43357,148032,45to54,75to100k,94974.79064621967,4,14803,124.0863595,14803.0,2020.0,360010148032020.0,POINT (-74.04778960953534 42.47677721718174),0,0.125,-0.3333333333333333,0.75
1746,43412,148032,65plus,75to100k,76246.13767009579,4,14803,124.0863595,14803.0,2020.0,360010148032020.0,POINT (-74.04282971127321 42.46868504030342),0,0.1875,-0.8333333333333334,0.0
1747,43447,148032,25to44,less75k,42118.34715212599,1,14803,110.040484,14803.0,2020.0,360010148032020.0,POINT (-74.04623909743394 42.46754496366571),0,0.125,-0.3333333333333333,0.5
1748,43508,148032,45to54,less75k,22689.583267298884,2,14803,101.029416,14803.0,2020.0,360010148032020.0,POINT (-74.04533239802379 42.46630561717139),0,0.625,-0.6666666666666666,0.5
1749,43516,148032,45to54,less75k,51815.1399918004,2,14803,101.029416,14803.0,2020.0,360010148032020.0,POINT (-74.0476358612225 42.46878790296477),0,0.3125,0.0,0.0
1750,43539,148032,45to54,75to100k,88625.49525247912,4,14803,124.0863595,14803.0,2020.0,360010148032020.0,POINT (-74.04598160665638 42.46639485440407),0,0.5,0.0,0.5
1751,43645,148032,55to64,75to100k,85360.64776424844,4,14803,124.0863595,14803.0,2020.0,360010148032020.0,POINT (-74.04658450854751 42.47370617976436),0,0.0625,-0.5,0.5
1752,43731,148032,65plus,100to150k,107990.00685247114,4,14803,124.0863595,14803.0,2020.0,360010148032020.0,POINT (-74.04039173676986 42.46664242185639),0,0.0,-0.5,0.75
1753,43914,148032,65plus,less75k,45859.30459048112,2,14803,101.029416,14803.0,2020.0,360010148032020.0,POINT (-74.05138333860086 42.47556053781743),1,0.625,-0.16666666666666666,-0.5
1754,43955,148032,45to54,less75k,30214.252703978338,3,14803,105.21587450000001,14803.0,2020.0,360010148032020.0,POINT (-74.04085308445056 42.46909912156491),1,0.5,-0.6666666666666666,1.0
1755,43338,148032,25to44,150kplus,296411.99097511626,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.06264742126707 42.47933103452023),0,0.125,0.16666666666666666,0.0
1756,43346,148032,45to54,less75k,29973.685323921265,2,14803,101.029416,14803.0,2022.0,360010148032022.0,POINT (-74.05279080909702 42.4669569754603),0,0.3125,-0.6666666666666666,0.5
1757,43363,148032,45to54,100to150k,125659.0123595248,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.06186204524994 42.47337261032269),0,0.25,0.0,0.5
1758,43394,148032,55to64,100to150k,146531.66830920588,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.05287878729372 42.47176552689203),0,0.375,0.16666666666666666,0.5
1759,43531,148032,45to54,75to100k,89811.18418441608,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.06100019498516 42.47166959203512),0,0.0,-0.3333333333333333,1.0
1760,43550,148032,45to54,100to150k,137548.33651124354,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.05829997664371 42.47011427212994),0,0.75,-0.16666666666666666,0.25
1761,43579,148032,45to54,150kplus,176187.21025691731,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.05734147599745 42.46681937931776),0,0.0625,0.0,0.75
1762,43667,148032,55to64,100to150k,119984.00466947787,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.05453435425265 42.46896278341634),0,0.125,-0.5,0.5
1763,43673,148032,55to64,150kplus,174237.0412260889,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.06097572762262 42.46751957885943),0,-0.25,-0.16666666666666666,0.5
1764,43726,148032,65plus,100to150k,141668.07266068066,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.06080213876497 42.47224300166753),0,-0.0625,-0.16666666666666666,-0.5
1765,43741,148032,65plus,150kplus,200826.79083489664,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.05680235877627 42.47713996059635),0,0.0,0.16666666666666666,0.0
1766,43756,148032,25to44,less75k,45826.836511794834,1,14803,110.040484,14803.0,2022.0,360010148032022.0,POINT (-74.06644407500886 42.47533102816686),1,0.125,-0.16666666666666666,1.0
1767,43846,148032,55to64,less75k,45133.23590546425,3,14803,105.21587450000001,14803.0,2022.0,360010148032022.0,POINT (-74.05653682873741 42.47728314452804),1,0.4375,-0.3333333333333333,1.0
1768,43901,148032,65plus,less75k,20355.335453050044,3,14803,105.21587450000001,14803.0,2022.0,360010148032022.0,POINT (-74.05648726680187 42.47025322126574),1,0.0625,-0.16666666666666666,0.25
1769,43987,148032,55to64,100to150k,140773.83095473365,4,14803,124.0863595,14803.0,2022.0,360010148032022.0,POINT (-74.06136761169384 42.4739538732384),1,0.1875,0.16666666666666666,0.0
1770,44027,148032,55to64,less75k,32519.801344616128,3,14803,105.21587450000001,14803.0,2032.0,360010148032032.0,POINT (-74.03947801622952 42.46874289953035),1,0.3125,-0.6666666666666666,0.5
1779,43819,148032,45to54,100to150k,112853.92716056408,4,14803,124.0863595,14803.0,2035.0,360010148032035.0,POINT (-74.03589467102435 42.46430902438299),1,0.3125,0.0,0.0
1912,44264,148031,25to44,150kplus,205297.48955289825,4,14803,124.0863595,14803.0,1076.0,360010148031076.0,POINT (-74.05539417360119 42.54929558730054),0,0.0,0.0,0.0
