,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
3727,74248,130002,25to44,75to100k,79865.22152846171,4,13000,124.0863595,13000.0,2009.0,360010130002009.0,POINT (-73.72796344693253 42.78493738989803),0,0.1875,-0.5,0.5
3728,74436,130002,45to54,less75k,67911.25107710014,1,13000,110.040484,13000.0,2009.0,360010130002009.0,POINT (-73.72717687658852 42.78453023374663),0,0.0625,0.0,0.5
3729,74461,130002,45to54,75to100k,83972.04499807507,4,13000,124.0863595,13000.0,2009.0,360010130002009.0,POINT (-73.72721510780295 42.78480989954666),0,0.0625,-0.5,0.0
3730,74485,130002,55to64,less75k,35018.41299203496,1,13000,110.040484,13000.0,2009.0,360010130002009.0,POINT (-73.72793768161036 42.78503777339976),0,0.375,0.0,1.0
3731,74680,130002,65plus,100to150k,123988.96374459215,4,13000,124.0863595,13000.0,2009.0,360010130002009.0,POINT (-73.72784563188571 42.78498104593091),1,0.125,0.5,0.25
3732,74716,130002,45to54,100to150k,106573.24410754387,4,13000,124.0863595,13000.0,2009.0,360010130002009.0,POINT (-73.72777099039469 42.78500662676458),1,0.6875,0.0,0.5
3744,47644,130004,55to64,less75k,66019.32813934925,1,13000,110.040484,13000.0,4009.0,360010130004009.0,POINT (-73.71444501672435 42.76899417063859),0,0.4375,-0.6666666666666666,0.0
3745,47652,130004,55to64,150kplus,217758.6442177668,4,13000,124.0863595,13000.0,4009.0,360010130004009.0,POINT (-73.71523373184381 42.76879295720376),0,0.375,-0.3333333333333333,0.0
3746,47821,130004,25to44,150kplus,267689.39949921943,4,13000,124.0863595,13000.0,4009.0,360010130004009.0,POINT (-73.71463745750789 42.7711434940955),1,0.8125,0.0,0.5
3747,47879,130004,45to54,less75k,67893.35274055999,1,13000,110.040484,13000.0,4009.0,360010130004009.0,POINT (-73.7138260792775 42.77155494039872),1,0.375,-0.3333333333333333,0.25
5291,47607,130004,25to44,less75k,27784.157538066596,2,13000,101.029416,13000.0,4004.0,360010130004004.0,POINT (-73.70874502862164 42.76855398771112),0,1.0,-0.16666666666666666,0.25
5292,47650,130004,55to64,100to150k,122646.51504353512,4,13000,124.0863595,13000.0,4004.0,360010130004004.0,POINT (-73.71055715674348 42.77084254472149),0,0.1875,0.16666666666666666,0.5
5293,47712,130004,55to64,less75k,73625.33316518826,2,13000,101.029416,13000.0,4004.0,360010130004004.0,POINT (-73.71026392383189 42.77142304682316),0,0.25,-1.0,0.25
5294,47721,130004,55to64,75to100k,98530.24662713693,4,13000,124.0863595,13000.0,4004.0,360010130004004.0,POINT (-73.70867831416579 42.76885870299164),0,0.5625,-0.5,0.5
5295,47773,130004,45to54,100to150k,131340.44743942222,4,13000,124.0863595,13000.0,4004.0,360010130004004.0,POINT (-73.71053808707956 42.77036853879797),1,0.6875,-0.5,0.25
5296,47775,130004,45to54,150kplus,150514.76744672956,4,13000,124.0863595,13000.0,4004.0,360010130004004.0,POINT (-73.71047110009323 42.77015219430624),1,-0.8125,-0.3333333333333333,-0.5
5297,47780,130004,55to64,less75k,70592.82061858127,2,13000,101.029416,13000.0,4004.0,360010130004004.0,POINT (-73.7103633176432 42.7693379043799),1,0.125,-0.3333333333333333,0.5
5298,47794,130004,65plus,less75k,74518.87077058728,2,13000,101.029416,13000.0,4004.0,360010130004004.0,POINT (-73.70893983989725 42.770123052237),1,0.125,-0.6666666666666666,0.25
5299,47824,130004,45to54,less75k,52501.969600114564,3,13000,105.21587450000001,13000.0,4004.0,360010130004004.0,POINT (-73.71059380588642 42.77009242888688),1,0.5,-0.16666666666666666,1.0
5300,47826,130004,45to54,less75k,20769.865275536227,1,13000,110.040484,13000.0,4004.0,360010130004004.0,POINT (-73.71021065722802 42.77064513660534),1,0.75,0.0,0.5
5301,47885,130004,55to64,less75k,54555.15511746009,1,13000,110.040484,13000.0,4004.0,360010130004004.0,POINT (-73.70929862911979 42.76985159832924),1,0.3125,-0.6666666666666666,0.25
6011,73899,130001,65plus,less75k,50215.19606794363,2,13000,101.029416,13000.0,1005.0,360010130001005.0,POINT (-73.72455207106297 42.79088447787602),0,-0.3125,-0.5,-1.0
8414,47605,130004,25to44,less75k,23942.132636130053,1,13000,110.040484,13000.0,4006.0,360010130004006.0,POINT (-73.71533159697051 42.77000969221749),0,-0.0625,-0.16666666666666666,0.5
8415,47606,130004,25to44,less75k,43326.6381175764,2,13000,101.029416,13000.0,4006.0,360010130004006.0,POINT (-73.71809956774683 42.77245340183362),0,0.9375,-0.8333333333333334,-0.25
8416,47611,130004,25to44,less75k,42275.707599368085,3,13000,105.21587450000001,13000.0,4006.0,360010130004006.0,POINT (-73.71175610382423 42.76685157627105),0,0.625,-0.3333333333333333,0.5
8417,47612,130004,25to44,less75k,23705.100217555555,3,13000,105.21587450000001,13000.0,4006.0,360010130004006.0,POINT (-73.71115690448909 42.76588667058977),0,0.5,-0.3333333333333333,0.75
8418,47616,130004,25to44,100to150k,137954.27181374253,4,13000,124.0863595,13000.0,4006.0,360010130004006.0,POINT (-73.70963072279552 42.76702411439286),0,0.0,0.0,0.5
