,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
6587,63564,23002,25to44,less75k,49276.900941861735,3,2300,105.21587450000001,2300.0,2002.0,360010023002002.0,POINT (-73.76487257217569 42.64700519206305),0,-0.5625,-0.8333333333333334,0.5
6588,63590,23002,65plus,75to100k,95129.96340626664,4,2300,124.0863595,2300.0,2002.0,360010023002002.0,POINT (-73.76441794210274 42.64644918344702),0,0.0625,-0.16666666666666666,0.0
6589,63593,23002,65plus,150kplus,215052.76132120442,4,2300,124.0863595,2300.0,2002.0,360010023002002.0,POINT (-73.76504171954544 42.64620296847426),0,0.125,-0.3333333333333333,0.25
6590,63610,23002,25to44,75to100k,92256.08622059094,4,2300,124.0863595,2300.0,2002.0,360010023002002.0,POINT (-73.76544973658659 42.64579465275608),0,0.25,0.0,0.5
6591,63612,23002,25to44,75to100k,78403.16503647143,4,2300,124.0863595,2300.0,2002.0,360010023002002.0,POINT (-73.76502870177285 42.64680468449213),0,0.0625,0.0,1.0
6592,63637,23002,65plus,less75k,33242.08274155995,1,2300,110.040484,2300.0,2002.0,360010023002002.0,POINT (-73.76517629891218 42.64715140945417),0,-0.125,0.0,0.25
6593,63638,23002,65plus,less75k,33017.24335115694,2,2300,101.029416,2300.0,2002.0,360010023002002.0,POINT (-73.76408415187508 42.64660560444858),0,-0.1875,-0.5,0.5
6594,63738,23002,65plus,less75k,31088.905328542587,1,2300,110.040484,2300.0,2002.0,360010023002002.0,POINT (-73.76418195627203 42.64670283580088),1,0.0,-0.16666666666666666,-0.5
6595,63741,23002,65plus,less75k,44668.66693697873,1,2300,110.040484,2300.0,2002.0,360010023002002.0,POINT (-73.76509868168255 42.64710588524093),1,0.0625,-0.5,0.25
6596,63745,23002,65plus,less75k,36610.889271917855,1,2300,110.040484,2300.0,2002.0,360010023002002.0,POINT (-73.76540516146267 42.64612096776425),1,0.0,-1.0,0.25
6597,63756,23002,65plus,75to100k,90335.92903163703,4,2300,124.0863595,2300.0,2002.0,360010023002002.0,POINT (-73.76403592894358 42.64648631629198),1,0.9375,-0.16666666666666666,0.75
6598,63760,23002,65plus,75to100k,92611.48840778996,4,2300,124.0863595,2300.0,2002.0,360010023002002.0,POINT (-73.76546611521938 42.64549439730535),1,0.25,-0.16666666666666666,1.0
6599,63765,23002,65plus,75to100k,87364.76431442023,4,2300,124.0863595,2300.0,2002.0,360010023002002.0,POINT (-73.7650121408968 42.64690669769253),1,0.9375,-0.5,1.0
19816,63561,23002,25to44,less75k,29492.929051793646,2,2300,101.029416,2300.0,2005.0,360010023002005.0,POINT (-73.76904260105317 42.64595920264644),0,0.0,0.0,-0.25
19817,63578,23002,55to64,150kplus,151298.66633174848,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76978294984112 42.64741759793873),0,0.6875,-0.5,0.0
19818,63579,23002,65plus,less75k,24301.278200884422,3,2300,105.21587450000001,2300.0,2005.0,360010023002005.0,POINT (-73.76886164225319 42.64644339431964),0,-0.0625,-0.5,0.25
19819,63591,23002,65plus,100to150k,149284.6426514899,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76858493531913 42.64535055857308),0,0.375,-0.16666666666666666,0.5
19820,63604,23002,25to44,less75k,64980.74846827832,1,2300,110.040484,2300.0,2005.0,360010023002005.0,POINT (-73.76826735431784 42.64731424979293),0,1.0,-0.16666666666666666,0.0
19821,63611,23002,25to44,75to100k,83005.02390715345,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76866554110246 42.64605761234358),0,0.5625,-0.3333333333333333,0.5
19822,63614,23002,25to44,75to100k,93120.67660511789,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76835181190648 42.64725835618527),0,0.4375,0.0,0.5
19823,63620,23002,25to44,100to150k,115035.22399525244,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76784786637799 42.64595167351528),0,-0.6875,-0.3333333333333333,0.0
19824,63628,23002,45to54,100to150k,132741.75698910689,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76811222366868 42.64720833227212),0,0.625,-0.16666666666666666,0.5
19825,63644,23002,65plus,less75k,53917.805998969736,3,2300,105.21587450000001,2300.0,2005.0,360010023002005.0,POINT (-73.76795845566413 42.64605788753603),0,0.1875,-0.6666666666666666,0.25
19826,63652,23002,65plus,less75k,63002.634377003924,1,2300,110.040484,2300.0,2005.0,360010023002005.0,POINT (-73.76880025485856 42.64662028160355),0,-0.125,-0.3333333333333333,0.0
19827,63654,23002,65plus,less75k,23001.067293805387,2,2300,101.029416,2300.0,2005.0,360010023002005.0,POINT (-73.76914492313766 42.6470274326925),0,0.3125,0.0,0.0
19828,63672,23002,65plus,75to100k,91433.45078497053,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76943542093797 42.64707452241357),0,-0.5,0.0,0.5
19829,63676,23002,65plus,100to150k,111878.98215849203,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76849679646725 42.64569394681711),0,0.0625,0.0,0.0
19830,63682,23002,25to44,75to100k,96242.27078404724,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76805226175946 42.64599815125542),1,0.625,-0.16666666666666666,0.5
19831,63683,23002,25to44,75to100k,82197.72439669682,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76867802378388 42.64754578350961),1,0.5,-0.16666666666666666,1.0
19832,63691,23002,55to64,75to100k,92193.52725932498,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76809359400823 42.64624117881132),1,-0.4375,0.0,0.0
19833,63692,23002,55to64,100to150k,126808.47138653601,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76930183876816 42.64636102594629),1,0.25,-1.0,0.75
19834,63695,23002,65plus,less75k,64567.721579721336,2,2300,101.029416,2300.0,2005.0,360010023002005.0,POINT (-73.76964363274074 42.64609800211967),1,0.625,-1.0,0.25
19835,63702,23002,25to44,less75k,31992.226268591003,1,2300,110.040484,2300.0,2005.0,360010023002005.0,POINT (-73.76991215726498 42.64640407307666),1,0.4375,-0.3333333333333333,0.25
19836,63703,23002,25to44,less75k,67643.87588549402,1,2300,110.040484,2300.0,2005.0,360010023002005.0,POINT (-73.77018079437913 42.64717803818488),1,0.1875,0.0,0.0
19837,63711,23002,25to44,75to100k,84300.7700090422,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.76786160851815 42.64681054815023),1,0.0625,0.5,-0.25
19838,63721,23002,25to44,100to150k,146278.18136507232,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.77001777233869 42.64667013292809),1,0.6875,-0.3333333333333333,0.5
19839,63722,23002,25to44,100to150k,104166.04238849398,4,2300,124.0863595,2300.0,2005.0,360010023002005.0,POINT (-73.7681020161022 42.6451801225973),1,0.4375,0.0,0.25
