,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
278,57994,148011,45to54,100to150k,130745.0631748669,4,14801,124.0863595,14801.0,1121.0,360010148011121.0,POINT (-74.01402715586907 42.60242301000092),0,0.3125,0.0,0.0
279,58012,148011,55to64,less75k,41283.69998203944,2,14801,101.029416,14801.0,1121.0,360010148011121.0,POINT (-74.0169477834939 42.60161581839159),0,0.0,-0.6666666666666666,-0.5
280,58138,148011,65plus,less75k,52910.746603403415,1,14801,110.040484,14801.0,1121.0,360010148011121.0,POINT (-74.0186773530864 42.60099679302094),0,0.0,-0.6666666666666666,0.5
281,57601,148011,25to44,less75k,28995.46312454393,1,14801,110.040484,14801.0,1045.0,360010148011045.0,POINT (-74.14412905804129 42.62675987045073),0,1.0,-0.3333333333333333,0.0
282,57681,148011,45to54,75to100k,91219.89004162703,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.14845408357216 42.63266375821321),0,0.4375,-0.6666666666666666,0.0
283,57701,148011,45to54,150kplus,262548.13752284506,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.14032608479583 42.6251457457916),0,0.9375,-0.3333333333333333,0.0
284,57702,148011,45to54,150kplus,176824.48677000072,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.14928122373206 42.62811565579194),0,0.375,-0.6666666666666666,1.0
285,57734,148011,55to64,less75k,48075.6381612396,2,14801,101.029416,14801.0,1045.0,360010148011045.0,POINT (-74.14127611736068 42.62773031905864),0,0.25,0.0,0.75
286,57803,148011,65plus,75to100k,99059.68751546713,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.15008901046296 42.62546137671638),0,0.125,0.0,1.0
287,57805,148011,65plus,75to100k,83654.47061471763,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.1389979925319 42.62750736924418),0,-0.5,0.0,0.5
288,57915,148011,45to54,less75k,67507.92799729551,3,14801,105.21587450000001,14801.0,1045.0,360010148011045.0,POINT (-74.13856972010198 42.62617864319106),0,0.1875,0.0,0.75
289,58151,148011,65plus,less75k,73724.89074272588,3,14801,105.21587450000001,14801.0,1045.0,360010148011045.0,POINT (-74.14323600211158 42.62650344996059),0,-0.1875,-0.5,0.25
290,58267,148011,45to54,150kplus,251675.1231033805,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.1506404389865 42.62545668289538),1,1.0,0.0,0.0
291,58306,148011,55to64,100to150k,126346.13796054955,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.14839254398046 42.63174344379179),1,0.4375,0.16666666666666666,0.0
292,58457,148011,55to64,150kplus,277396.24645504396,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.1506764309147 42.62468914731545),1,0.1875,0.0,-0.25
293,58544,148011,65plus,150kplus,268864.74222607136,4,14801,124.0863595,14801.0,1045.0,360010148011045.0,POINT (-74.13673835380322 42.6259201984764),1,0.375,0.16666666666666666,0.5
294,57753,148011,55to64,100to150k,130497.98928176035,4,14801,124.0863595,14801.0,1161.0,360010148011161.0,POINT (-74.10844270043006 42.57463128674764),0,-0.3125,-0.16666666666666666,0.5
295,57789,148011,65plus,less75k,67067.61140417564,1,14801,110.040484,14801.0,1161.0,360010148011161.0,POINT (-74.1127281483799 42.57172466040306),0,-0.1875,0.16666666666666666,0.0
296,57816,148011,65plus,100to150k,133717.7297124578,4,14801,124.0863595,14801.0,1161.0,360010148011161.0,POINT (-74.10942282014749 42.58185763865649),0,0.5,-0.5,0.0
297,57835,148011,25to44,less75k,46075.69173391955,2,14801,101.029416,14801.0,1161.0,360010148011161.0,POINT (-74.10928427262282 42.57478909847282),0,0.8125,-0.3333333333333333,0.0
298,57865,148011,25to44,less75k,50818.824484565324,3,14801,105.21587450000001,14801.0,1161.0,360010148011161.0,POINT (-74.10767239939804 42.58106656222266),0,0.0625,-0.6666666666666666,1.0
299,58198,148011,25to44,less75k,34324.81521979393,1,14801,110.040484,14801.0,1161.0,360010148011161.0,POINT (-74.10746431350435 42.58514288086792),1,0.25,-0.3333333333333333,-0.75
300,58253,148011,45to54,75to100k,95178.9396354362,4,14801,124.0863595,14801.0,1161.0,360010148011161.0,POINT (-74.109047853907 42.57668110939978),1,0.3125,0.0,0.75
301,58302,148011,55to64,100to150k,113144.32625430042,4,14801,124.0863595,14801.0,1161.0,360010148011161.0,POINT (-74.10905515854571 42.5868499632992),1,0.0,0.0,0.5
302,58350,148011,65plus,150kplus,179821.68379823692,4,14801,124.0863595,14801.0,1161.0,360010148011161.0,POINT (-74.10789214904918 42.58574318458807),1,0.1875,0.16666666666666666,0.5
303,58258,148011,45to54,100to150k,146045.61182028352,4,14801,124.0863595,14801.0,1169.0,360010148011169.0,POINT (-74.09607831520678 42.55690233986567),1,0.0625,-0.3333333333333333,0.0
1849,41738,148012,55to64,75to100k,93953.77715783915,4,14801,124.0863595,14801.0,2074.0,360010148012074.0,POINT (-74.23580190061742 42.56447627440427),0,0.4375,-0.5,0.75
1917,41772,148012,65plus,150kplus,273373.13410759787,4,14801,124.0863595,14801.0,2086.0,360010148012086.0,POINT (-74.22780957079905 42.54143388189789),0,0.5625,0.3333333333333333,-0.25
1918,41800,148012,55to64,less75k,70783.78441843372,2,14801,101.029416,14801.0,2086.0,360010148012086.0,POINT (-74.22434516614207 42.54075388974449),1,0.0,-0.16666666666666666,0.5
3753,58344,148011,65plus,100to150k,107255.0935526622,4,14801,124.0863595,14801.0,1149.0,360010148011149.0,POINT (-74.02095251238168 42.56368000276274),1,0.3125,-0.3333333333333333,0.5
4033,57664,148011,45to54,less75k,52172.79843724958,2,14801,101.029416,14801.0,1002.0,360010148011002.0,POINT (-74.02816719035809 42.64232199261831),0,0.0,-0.5,0.0
4034,57925,148011,45to54,less75k,31580.860571621313,3,14801,105.21587450000001,14801.0,1002.0,360010148011002.0,POINT (-74.02530998219773 42.64829164847085),0,0.625,0.0,0.5
4035,58072,148011,55to64,100to150k,147497.55659740092,4,14801,124.0863595,14801.0,1002.0,360010148011002.0,POINT (-74.03512503349755 42.64519471683497),0,0.0,-0.16666666666666666,0.25
4036,58125,148011,65plus,less75k,57211.08922853448,1,14801,110.040484,14801.0,1002.0,360010148011002.0,POINT (-74.02725567702254 42.6487934528917),0,0.1875,0.0,0.5
4037,58292,148011,55to64,less75k,23665.410237751694,3,14801,105.21587450000001,14801.0,1002.0,360010148011002.0,POINT (-74.02720224929762 42.64301365983945),1,0.4375,-0.3333333333333333,0.75
4038,58485,148011,65plus,75to100k,88296.62981092483,4,14801,124.0863595,14801.0,1002.0,360010148011002.0,POINT (-74.02440711652929 42.64600181065146),1,0.375,-0.5,0.5
4039,58527,148011,25to44,75to100k,82763.19775089149,4,14801,124.0863595,14801.0,1002.0,360010148011002.0,POINT (-74.02861178700989 42.64952276283115),1,0.625,-0.5,0.5
4049,57715,148011,55to64,less75k,27697.25371869917,3,14801,105.21587450000001,14801.0,1077.0,360010148011077.0,POINT (-74.02487702612559 42.63252517884726),0,0.5,-0.3333333333333333,0.25
4050,58106,148011,65plus,less75k,54311.37145655763,1,14801,110.040484,14801.0,1077.0,360010148011077.0,POINT (-74.02346607776609 42.63699503974568),0,0.1875,-0.5,0.25
4051,58145,148011,65plus,less75k,45233.46670127072,2,14801,101.029416,14801.0,1077.0,360010148011077.0,POINT (-74.0228978609636 42.63419515630439),0,0.0,-0.8333333333333334,0.0
4052,58372,148011,25to44,100to150k,109374.29523719588,4,14801,124.0863595,14801.0,1077.0,360010148011077.0,POINT (-74.02967512805205 42.62959700834731),1,0.1875,-0.3333333333333333,0.5
4053,58467,148011,65plus,less75k,23111.67494663061,1,14801,110.040484,14801.0,1077.0,360010148011077.0,POINT (-74.02607344553955 42.63381999049406),1,0.3125,-0.6666666666666666,0.0
4054,58510,148011,45to54,75to100k,79555.16096861188,4,14801,124.0863595,14801.0,1077.0,360010148011077.0,POINT (-74.02353982597444 42.63644586818602),1,0.3125,-0.3333333333333333,0.5
5959,57603,148011,25to44,less75k,55744.77111205209,1,14801,110.040484,14801.0,1165.0,360010148011165.0,POINT (-74.08900751990321 42.57339242303507),0,0.5,-0.3333333333333333,0.75
5960,57654,148011,45to54,less75k,41750.862920557,2,14801,101.029416,14801.0,1165.0,360010148011165.0,POINT (-74.0972119654338 42.5612325948215),0,0.625,0.0,0.25
5961,57693,148011,45to54,100to150k,118748.73845313965,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09585959090035 42.57220719920148),0,0.0625,-0.16666666666666666,0.25
5962,57735,148011,55to64,less75k,57129.81257143543,3,14801,105.21587450000001,14801.0,1165.0,360010148011165.0,POINT (-74.08597805862688 42.56896304043343),0,-0.625,-0.16666666666666666,-0.5
5963,57743,148011,55to64,75to100k,87360.99849360817,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09725498536908 42.56295132423174),0,0.5,-0.3333333333333333,0.25
5964,57745,148011,55to64,75to100k,95883.55981410427,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09070862378179 42.5674580455084),0,0.6875,-0.6666666666666666,0.75
5965,57758,148011,55to64,100to150k,107684.59880814372,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.0863792298164 42.56955755728555),0,0.0,0.0,0.5
5966,57779,148011,65plus,less75k,66943.19712724446,2,14801,101.029416,14801.0,1165.0,360010148011165.0,POINT (-74.0928280746099 42.57060528767559),0,-0.3125,-0.6666666666666666,0.5
5967,57879,148011,25to44,100to150k,147682.55675614905,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09426198695137 42.58305131717547),0,-0.6875,-0.5,1.0
5968,57927,148011,45to54,less75k,20609.627096639008,1,14801,110.040484,14801.0,1165.0,360010148011165.0,POINT (-74.0893332596667 42.56294416002612),0,0.3125,-0.5,0.25
5969,57943,148011,45to54,less75k,50923.85069753941,3,14801,105.21587450000001,14801.0,1165.0,360010148011165.0,POINT (-74.08407699562326 42.56778728593744),0,0.625,0.16666666666666666,0.5
5970,57963,148011,45to54,75to100k,78826.51576727397,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.08475361040024 42.57183664725419),0,0.5625,-0.16666666666666666,0.75
5971,57985,148011,45to54,100to150k,132915.3052194496,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09579313313441 42.56608201680175),0,0.125,-0.16666666666666666,0.25
5972,57995,148011,45to54,100to150k,127731.46109958367,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.08633328046787 42.56723330675519),0,0.125,-0.6666666666666666,1.0
5973,58008,148011,45to54,150kplus,169858.18389842485,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09405063364822 42.55905320585646),0,0.6875,-0.16666666666666666,0.5
5974,58028,148011,55to64,less75k,40659.07582873448,3,14801,105.21587450000001,14801.0,1165.0,360010148011165.0,POINT (-74.09237952844678 42.5704468999096),0,0.5625,0.16666666666666666,-0.5
5975,58043,148011,55to64,less75k,37017.17031489313,1,14801,110.040484,14801.0,1165.0,360010148011165.0,POINT (-74.09510366855066 42.5733970420628),0,0.4375,-0.3333333333333333,0.5
5976,58058,148011,55to64,less75k,45205.45116062387,2,14801,101.029416,14801.0,1165.0,360010148011165.0,POINT (-74.0954241205677 42.57155205306024),0,0.3125,-0.8333333333333334,1.0
5977,58094,148011,55to64,150kplus,168932.1587229495,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.0941378112813 42.56884176567215),0,0.375,-0.3333333333333333,1.0
5978,58095,148011,55to64,150kplus,278054.36738865,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09303410452972 42.56583059007149),0,0.0,0.0,1.0
5979,58122,148011,65plus,less75k,64290.323707184805,2,14801,101.029416,14801.0,1165.0,360010148011165.0,POINT (-74.091612598986 42.56913411011742),0,-0.125,-0.16666666666666666,0.0
5980,58227,148011,45to54,less75k,22714.82743168289,1,14801,110.040484,14801.0,1165.0,360010148011165.0,POINT (-74.09317896970828 42.58016874084589),1,0.0625,0.0,0.75
5981,58235,148011,45to54,less75k,30303.697996060913,1,14801,110.040484,14801.0,1165.0,360010148011165.0,POINT (-74.0943420813182 42.56023542054494),1,0.625,-0.3333333333333333,1.0
5982,58338,148011,65plus,75to100k,91005.50089740605,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09371170875887 42.57246005682696),1,0.25,-0.5,1.0
5983,58359,148011,25to44,less75k,44211.2120193012,1,14801,110.040484,14801.0,1165.0,360010148011165.0,POINT (-74.09507382322738 42.56153037474878),1,0.5,-0.16666666666666666,0.5
5984,58377,148011,25to44,150kplus,165118.02362267993,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09321378888184 42.56575195977813),1,0.5,-0.16666666666666666,0.75
5985,58416,148011,45to54,100to150k,115463.07312424734,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.08625379633818 42.5691825876218),1,0.25,-0.3333333333333333,0.0
5986,58474,148011,65plus,less75k,41759.76145376385,3,14801,105.21587450000001,14801.0,1165.0,360010148011165.0,POINT (-74.09229105537753 42.56279894515506),1,0.3125,-0.16666666666666666,0.25
5987,58483,148011,65plus,75to100k,96986.15328481502,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09675308734766 42.56109933632526),1,0.875,-0.6666666666666666,0.5
5988,58484,148011,65plus,75to100k,89389.59999275865,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.08495818175896 42.56622538043435),1,0.875,-0.5,0.5
5989,58525,148011,65plus,150kplus,244962.96627297477,4,14801,124.0863595,14801.0,1165.0,360010148011165.0,POINT (-74.09359037389636 42.57999110994334),1,0.1875,0.16666666666666666,0.5
5990,57626,148011,25to44,100to150k,137005.83966186055,4,14801,124.0863595,14801.0,1166.0,360010148011166.0,POINT (-74.08913814090947 42.56150552581534),0,0.375,-0.8333333333333334,0.25
5991,57911,148011,45to54,less75k,30411.065176880064,3,14801,105.21587450000001,14801.0,1166.0,360010148011166.0,POINT (-74.09218280817362 42.55818443789197),0,0.3125,-0.16666666666666666,0.75
9719,41699,148012,45to54,less75k,51120.77270706714,3,14801,105.21587450000001,14801.0,2007.0,360010148012007.0,POINT (-74.19291843443123 42.61561036503286),0,0.3125,-0.16666666666666666,0.0
9720,41836,148012,65plus,less75k,64331.37874736943,2,14801,101.029416,14801.0,2007.0,360010148012007.0,POINT (-74.19164694798343 42.62510265157132),1,0.0,-0.5,-0.5
9721,41855,148012,55to64,100to150k,140494.50585386038,4,14801,124.0863595,14801.0,2007.0,360010148012007.0,POINT (-74.19208066661187 42.62463843677742),1,-1.0,0.16666666666666666,0.25
9722,41641,148012,45to54,less75k,58043.306599649186,1,14801,110.040484,14801.0,2006.0,360010148012006.0,POINT (-74.18250043836503 42.61824041540741),0,0.625,-0.16666666666666666,0.25
9723,41658,148012,65plus,less75k,63473.75665048639,2,14801,101.029416,14801.0,2006.0,360010148012006.0,POINT (-74.1741343766289 42.6248191740782),0,0.125,0.0,0.0
9724,41700,148012,45to54,less75k,29197.954644052956,2,14801,101.029416,14801.0,2006.0,360010148012006.0,POINT (-74.18490860635418 42.61721020210786),0,0.6875,-0.3333333333333333,0.25
9725,41737,148012,55to64,75to100k,76785.82345722875,4,14801,124.0863595,14801.0,2006.0,360010148012006.0,POINT (-74.17569939950512 42.6228326456981),0,-0.0625,-0.3333333333333333,0.5
