,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
205,77943,146143,55to64,less75k,41633.758319889086,2,14614,101.029416,14614.0,3001.0,360010146143001.0,POINT (-73.88766059887922 42.69429249265828),0,0.25,-0.8333333333333334,0.75
206,77948,146143,55to64,less75k,32221.951274509916,1,14614,110.040484,14614.0,3001.0,360010146143001.0,POINT (-73.88420426918769 42.6943993945027),0,-0.0625,-0.16666666666666666,0.75
207,77951,146143,55to64,75to100k,86642.91942252469,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88859392993349 42.69421221020096),0,0.375,-0.5,0.25
208,77955,146143,55to64,100to150k,103978.33508023198,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88816061422112 42.69464148852786),0,0.125,0.3333333333333333,0.5
209,77961,146143,55to64,150kplus,174110.9714696675,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88920644797135 42.69356234647541),0,0.6875,-0.3333333333333333,0.5
210,77970,146143,65plus,less75k,58173.44035954329,1,14614,110.040484,14614.0,3001.0,360010146143001.0,POINT (-73.88536176785068 42.69523476813789),0,0.125,0.0,0.25
211,77974,146143,65plus,150kplus,249355.63388826328,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88621487858892 42.69410619055753),0,0.4375,0.0,0.75
212,77979,146143,45to54,75to100k,83991.07731668482,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88643011822944 42.6932526361259),0,0.3125,-0.3333333333333333,0.0
213,77984,146143,45to54,150kplus,154436.02114894686,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88479487877746 42.69315113328686),0,0.75,-0.16666666666666666,0.25
214,77989,146143,55to64,less75k,54849.78145991229,1,14614,110.040484,14614.0,3001.0,360010146143001.0,POINT (-73.88789817946736 42.69392990165465),0,-0.375,-0.8333333333333334,1.0
215,77995,146143,55to64,less75k,66463.42690102945,3,14614,105.21587450000001,14614.0,3001.0,360010146143001.0,POINT (-73.88777892637285 42.69385524658274),0,-0.8125,-0.8333333333333334,0.5
216,77998,146143,55to64,less75k,31598.962337107474,2,14614,101.029416,14614.0,3001.0,360010146143001.0,POINT (-73.88614338205838 42.69414431382753),0,0.4375,-0.3333333333333333,0.25
217,78004,146143,55to64,75to100k,92668.44438887789,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88759357129065 42.69445787239108),0,-0.125,-0.16666666666666666,0.25
218,78007,146143,55to64,100to150k,140635.84848618385,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88336260374072 42.6949755853599),0,-0.3125,-0.5,0.25
219,78011,146143,55to64,100to150k,133897.36544081167,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88919674963084 42.6946174842382),0,0.3125,-0.16666666666666666,0.25
220,78012,146143,55to64,100to150k,126737.52145324035,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88959159695919 42.69350725003162),0,0.1875,0.0,0.5
221,78020,146143,55to64,150kplus,245583.76417239048,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88701373451448 42.69373618216016),0,0.0625,-0.16666666666666666,0.5
222,78021,146143,55to64,150kplus,168760.23904025962,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88895937476977 42.69387381214704),0,0.0625,-0.16666666666666666,0.0
223,78022,146143,55to64,150kplus,189543.9910419483,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88416551899272 42.69331943546768),0,0.1875,-0.16666666666666666,0.0
224,78024,146143,55to64,150kplus,214413.10288244823,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88893970520608 42.69523223958524),0,0.5,-0.3333333333333333,0.0
225,78026,146143,65plus,less75k,47210.066028113084,1,14614,110.040484,14614.0,3001.0,360010146143001.0,POINT (-73.88886301903568 42.69478111602483),0,-0.0625,0.0,0.0
226,78028,146143,65plus,75to100k,82317.42638452903,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88471271055126 42.69257010924145),0,0.0625,-0.5,0.5
227,78030,146143,65plus,100to150k,139110.5536487361,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88372580759354 42.69490150560887),0,0.3125,-0.16666666666666666,0.75
228,78033,146143,65plus,150kplus,285408.8572138214,4,14614,124.0863595,14614.0,3001.0,360010146143001.0,POINT (-73.88285644893422 42.69436466215096),0,-0.375,0.0,0.75
3748,78057,146141,55to64,less75k,29637.229093739923,1,14614,110.040484,14614.0,1004.0,360010146141004.0,POINT (-73.89064230676075 42.67291936406537),0,0.4375,-0.6666666666666666,0.0
3749,78113,146141,45to54,100to150k,117160.65951786427,4,14614,124.0863595,14614.0,1004.0,360010146141004.0,POINT (-73.89127731245595 42.67414177120416),0,0.3125,-0.5,-0.5
3750,78188,146141,25to44,150kplus,184859.63667853238,4,14614,124.0863595,14614.0,1004.0,360010146141004.0,POINT (-73.89119014482175 42.67337305440968),1,0.375,-0.3333333333333333,0.75
3751,78251,146141,45to54,150kplus,267056.248472288,4,14614,124.0863595,14614.0,1004.0,360010146141004.0,POINT (-73.89261335899114 42.67326579639357),1,-0.8125,0.3333333333333333,0.5
3752,78366,146141,45to54,less75k,31645.72640901358,2,14614,101.029416,14614.0,1004.0,360010146141004.0,POINT (-73.89212052692992 42.67360189401118),1,0.5,-0.5,0.75
9074,77958,146143,55to64,100to150k,140362.26752175624,4,14614,124.0863595,14614.0,3008.0,360010146143008.0,POINT (-73.88767529199245 42.69151494536867),0,0.75,-0.5,0.0
9075,78013,146143,55to64,150kplus,252405.61998435511,4,14614,124.0863595,14614.0,3008.0,360010146143008.0,POINT (-73.88751173596611 42.69172039466136),0,0.0625,-0.3333333333333333,-0.75
9076,78031,146143,65plus,150kplus,206814.7964158209,4,14614,124.0863595,14614.0,3008.0,360010146143008.0,POINT (-73.88714351759856 42.69167757785954),0,0.4375,0.5,0.0
9077,79206,146142,45to54,150kplus,283023.5446583682,4,14614,124.0863595,14614.0,2008.0,360010146142008.0,POINT (-73.87650857533662 42.69320144167121),0,-0.4375,-0.16666666666666666,0.75
9078,79218,146142,55to64,less75k,56233.406961569344,1,14614,110.040484,14614.0,2008.0,360010146142008.0,POINT (-73.87735042374733 42.69286170460564),0,0.3125,-0.3333333333333333,0.25
9079,79250,146142,65plus,less75k,24664.810939008374,3,14614,105.21587450000001,14614.0,2008.0,360010146142008.0,POINT (-73.87695319257038 42.69265127573229),0,0.125,-0.3333333333333333,0.0
9080,79276,146142,65plus,100to150k,133234.48334415612,4,14614,124.0863595,14614.0,2008.0,360010146142008.0,POINT (-73.87823082931439 42.69220907550586),0,0.3125,0.5,0.75
9081,79299,146142,65plus,150kplus,220783.73575014967,4,14614,124.0863595,14614.0,2008.0,360010146142008.0,POINT (-73.87732602746061 42.69236745475776),0,0.375,0.0,0.75
9082,79306,146142,25to44,less75k,45095.87112065501,2,14614,101.029416,14614.0,2008.0,360010146142008.0,POINT (-73.87779261065259 42.69237501475732),0,0.1875,-0.6666666666666666,0.5
9083,79346,146142,55to64,100to150k,121220.84349037676,4,14614,124.0863595,14614.0,2008.0,360010146142008.0,POINT (-73.8767941667253 42.69328639410248),0,0.75,-0.5,0.5
9084,79354,146142,65plus,less75k,36695.62541455686,3,14614,105.21587450000001,14614.0,2008.0,360010146142008.0,POINT (-73.87737806879183 42.69203105758361),0,-0.1875,-0.16666666666666666,0.0
9085,79416,146142,55to64,less75k,31971.423064751427,3,14614,105.21587450000001,14614.0,2008.0,360010146142008.0,POINT (-73.87704367122215 42.69333302366574),1,0.3125,-0.16666666666666666,0.5
9086,79439,146142,65plus,less75k,39386.90437831279,1,14614,110.040484,14614.0,2008.0,360010146142008.0,POINT (-73.87663124151979 42.69272618195455),1,0.125,-1.0,-0.5
9087,79446,146142,65plus,75to100k,93185.42577467696,4,14614,124.0863595,14614.0,2008.0,360010146142008.0,POINT (-73.87703446833348 42.6923319064124),1,0.25,0.0,1.0
9088,79452,146142,65plus,100to150k,128855.59596685086,4,14614,124.0863595,14614.0,2008.0,360010146142008.0,POINT (-73.87766529131086 42.69252212700717),1,0.0625,0.5,0.5
