,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
0,33813,146151,65plus,75to100k,89442.08866580582,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.90985282571991 42.70169232207814),0,0.5,-0.3333333333333333,0.25
1,33830,146151,25to44,100to150k,140645.31920295648,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.91041445667243 42.6990450141003),0,0.4375,-0.8333333333333334,0.75
2,33837,146151,25to44,100to150k,105041.21522114301,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.9113375483074 42.70291955532851),0,0.5625,-0.16666666666666666,0.25
3,33856,146151,25to44,150kplus,226350.70588152533,4,14615,124.0863595,14615.0,1009.0,360010146151009.0,POINT (-73.90647474316964 42.7014665578099),0,0.0,0.16666666666666666,0.25
4,33870,146151,45to54,75to100k,88602.79880438633,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.90517390014404 42.6990478536521),0,0.125,0.0,0.25
5,33881,146151,45to54,150kplus,265494.18599398783,4,14615,124.0863595,14615.0,1009.0,360010146151009.0,POINT (-73.90282588256467 42.69988108011766),0,0.5625,-0.3333333333333333,-0.5
6,33893,146151,65plus,less75k,62669.195588461866,1,14615,110.040484,14615.0,1009.0,360010146151009.0,POINT (-73.91188022468828 42.70214069089791),0,0.0,0.0,0.5
7,33897,146151,65plus,less75k,62709.540042600085,2,14615,101.029416,14615.0,1009.0,360010146151009.0,POINT (-73.90681278148624 42.69736514367758),0,0.125,-0.3333333333333333,0.25
8,33907,146151,65plus,100to150k,124985.49744916838,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.9112264996695 42.70016681200163),0,0.375,-0.16666666666666666,-0.25
9,33909,146151,65plus,100to150k,145745.09609157895,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.90941792682889 42.6958758821287),0,-0.0625,0.0,0.25
10,33929,146151,65plus,150kplus,170174.24533725766,4,14615,124.0863595,14615.0,1009.0,360010146151009.0,POINT (-73.90693980684571 42.69926082400875),0,0.3125,0.3333333333333333,0.25
11,33933,146151,65plus,150kplus,271070.726506402,4,14615,124.0863595,14615.0,1009.0,360010146151009.0,POINT (-73.90556429699555 42.69832859435405),0,0.25,0.16666666666666666,0.75
12,33939,146151,25to44,100to150k,134866.80665424664,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.9088304891722 42.69832136744233),1,0.625,0.3333333333333333,-0.25
13,33943,146151,25to44,100to150k,117455.43561339087,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.90925587478289 42.69953421061624),1,0.125,-0.3333333333333333,0.5
14,33972,146151,45to54,100to150k,148270.96917236765,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.91163003625731 42.69824358485998),1,0.375,0.0,0.0
15,33975,146151,45to54,150kplus,269949.3605492541,4,14615,124.0863595,14615.0,1009.0,360010146151009.0,POINT (-73.90881963074122 42.6995740644584),1,0.625,-0.8333333333333334,0.5
16,33976,146151,55to64,less75k,44085.818399165284,1,14615,110.040484,14615.0,1009.0,360010146151009.0,POINT (-73.9072994526631 42.69956221027005),1,0.3125,-0.3333333333333333,0.25
17,33984,146151,65plus,less75k,55329.257203391106,1,14615,110.040484,14615.0,1009.0,360010146151009.0,POINT (-73.90941121815801 42.69529433860063),1,0.0625,-0.6666666666666666,0.0
18,33990,146151,65plus,100to150k,116112.87715595064,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.90657219536591 42.69863642991734),1,0.5,-0.5,0.5
19,34001,146151,65plus,100to150k,100468.2675696808,3,14615,105.21587450000001,14615.0,1009.0,360010146151009.0,POINT (-73.90905233353993 42.69987560609102),1,0.5,0.5,0.5
20,34008,146151,65plus,150kplus,267977.17788897885,4,14615,124.0863595,14615.0,1009.0,360010146151009.0,POINT (-73.90831756539994 42.69850514931488),1,0.1875,0.16666666666666666,0.75
21,34058,146151,45to54,less75k,20475.224960736203,1,14615,110.040484,14615.0,1009.0,360010146151009.0,POINT (-73.90655207134876 42.70112288598067),1,0.375,0.0,0.0
8956,33823,146151,25to44,less75k,21059.386724215627,2,14615,101.029416,14615.0,1032.0,360010146151032.0,POINT (-73.90517969815554 42.68631964973888),0,0.25,-0.16666666666666666,0.0
8957,33859,146151,25to44,150kplus,283970.4491659858,4,14615,124.0863595,14615.0,1032.0,360010146151032.0,POINT (-73.90386589848882 42.6846944736231),0,0.125,0.0,0.25
8958,33875,146151,45to54,100to150k,103509.78995077756,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.90653185673719 42.68666500120609),0,0.625,0.0,1.0
8959,33879,146151,45to54,100to150k,124202.48788039644,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.9051142608046 42.68508408526952),0,0.75,-0.8333333333333334,1.0
8960,33913,146151,65plus,100to150k,137907.60422874108,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.90811801792421 42.68144291928805),0,-0.375,-0.16666666666666666,0.25
8961,33931,146151,65plus,150kplus,177102.9562183683,4,14615,124.0863595,14615.0,1032.0,360010146151032.0,POINT (-73.90633317238469 42.67957161688637),0,0.0,0.0,-0.25
8962,33952,146151,25to44,100to150k,139710.3869520609,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.9048363218004 42.68130684465905),1,0.1875,-0.16666666666666666,0.25
8963,33982,146151,55to64,150kplus,286687.0736810201,4,14615,124.0863595,14615.0,1032.0,360010146151032.0,POINT (-73.90575474900581 42.68544465752323),1,0.75,0.0,0.75
8964,34038,146151,65plus,100to150k,127382.28760961401,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.90607339564122 42.68302280509651),1,0.5,-0.16666666666666666,0.25
8965,34050,146151,25to44,100to150k,120088.81304090301,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.90642345696151 42.68531699767976),1,0.8125,0.5,0.0
8966,34060,146151,45to54,100to150k,126036.43543531824,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.90726654887141 42.68296599881943),1,0.25,-0.16666666666666666,0.25
8967,34076,146151,65plus,100to150k,105126.83559789916,3,14615,105.21587450000001,14615.0,1032.0,360010146151032.0,POINT (-73.90273529293053 42.68453593598637),1,0.0625,-0.16666666666666666,0.5
9054,33887,146151,55to64,100to150k,140573.4303332644,3,14615,105.21587450000001,14615.0,1002.0,360010146151002.0,POINT (-73.89384056316942 42.6951484395096),0,0.5,0.16666666666666666,0.5
9055,33950,146151,25to44,100to150k,112855.60907208886,3,14615,105.21587450000001,14615.0,1002.0,360010146151002.0,POINT (-73.89273487617015 42.6937398499312),1,0.3125,-1.0,0.0
9056,33991,146151,65plus,100to150k,107942.87737608123,3,14615,105.21587450000001,14615.0,1002.0,360010146151002.0,POINT (-73.89355374239894 42.69418225181668),1,0.5,-0.5,0.5
11654,33906,146151,65plus,100to150k,102938.74958988855,3,14615,105.21587450000001,14615.0,1025.0,360010146151025.0,POINT (-73.90414097044547 42.68745413584492),0,0.4375,-0.3333333333333333,0.0
11655,34018,146151,25to44,100to150k,119116.16840240905,3,14615,105.21587450000001,14615.0,1025.0,360010146151025.0,POINT (-73.90634529752269 42.68830179577796),1,0.9375,-0.3333333333333333,0.25
13459,33802,146151,25to44,150kplus,199514.7208589463,4,14615,124.0863595,14615.0,1013.0,360010146151013.0,POINT (-73.92236107541201 42.70544533290605),0,0.125,-0.3333333333333333,0.75
13460,33804,146151,45to54,less75k,28834.67985166813,2,14615,101.029416,14615.0,1013.0,360010146151013.0,POINT (-73.92419176982354 42.70568120073782),0,0.6875,0.0,0.5
13461,33807,146151,45to54,150kplus,288916.0849934446,4,14615,124.0863595,14615.0,1013.0,360010146151013.0,POINT (-73.92929982241243 42.70269366464967),0,-0.8125,-0.16666666666666666,1.0
13462,33809,146151,55to64,75to100k,95333.4839394992,3,14615,105.21587450000001,14615.0,1013.0,360010146151013.0,POINT (-73.93013637473751 42.69699511232395),0,0.1875,-0.16666666666666666,0.25
13463,33810,146151,55to64,100to150k,137628.87713843695,3,14615,105.21587450000001,14615.0,1013.0,360010146151013.0,POINT (-73.92007912318206 42.7025439374617),0,0.4375,-0.3333333333333333,0.5
13464,33812,146151,65plus,less75k,49301.17004386612,2,14615,101.029416,14615.0,1013.0,360010146151013.0,POINT (-73.92567971163525 42.70338519561598),0,-0.125,0.3333333333333333,0.0
13465,33816,146151,65plus,100to150k,115739.93609485011,3,14615,105.21587450000001,14615.0,1013.0,360010146151013.0,POINT (-73.92770859008405 42.69275377113762),0,0.25,-0.16666666666666666,0.75
13466,33817,146151,65plus,150kplus,209220.14506798427,4,14615,124.0863595,14615.0,1013.0,360010146151013.0,POINT (-73.92434212346757 42.69663940197315),0,0.4375,-0.3333333333333333,0.25
13467,33820,146151,25to44,less75k,60428.304020507276,1,14615,110.040484,14615.0,1013.0,360010146151013.0,POINT (-73.93190738135918 42.69812961587873),0,0.625,-0.8333333333333334,0.5
13468,33821,146151,25to44,less75k,72808.4243163993,1,14615,110.040484,14615.0,1013.0,360010146151013.0,POINT (-73.91919754477973 42.69555726138954),0,0.25,0.0,0.0
13469,33825,146151,25to44,less75k,35546.841984908315,1,14615,110.040484,14615.0,1013.0,360010146151013.0,POINT (-73.91710089111602 42.69794427531615),0,0.0,-0.8333333333333334,0.0
13470,33836,146151,25to44,100to150k,118414.90446943027,3,14615,105.21587450000001,14615.0,1013.0,360010146151013.0,POINT (-73.922927242843 42.6976210698061),0,0.375,0.0,0.25
