,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
1049,15271,139011,25to44,100to150k,120526.03228211547,4,13901,124.0863595,13901.0,1006.0,360010139011006.0,POINT (-73.82665915909223 42.71046899833782),0,0.5625,-0.6666666666666666,0.75
1050,15337,139011,65plus,75to100k,84441.61938226316,4,13901,124.0863595,13901.0,1006.0,360010139011006.0,POINT (-73.82597856380046 42.71109034134914),0,0.25,-0.16666666666666666,0.5
1051,15374,139011,25to44,100to150k,147991.23498594094,4,13901,124.0863595,13901.0,1006.0,360010139011006.0,POINT (-73.82545333554754 42.71062326448177),0,0.5625,-0.3333333333333333,0.75
1052,15417,139011,55to64,less75k,50906.592513573865,3,13901,105.21587450000001,13901.0,1006.0,360010139011006.0,POINT (-73.82702316129358 42.71091930330482),0,-0.0625,-0.5,0.0
1053,15602,139011,55to64,less75k,46283.825598522155,1,13901,110.040484,13901.0,1006.0,360010139011006.0,POINT (-73.82707323705282 42.71063176023077),1,-0.1875,-0.3333333333333333,0.5
1054,15607,139011,55to64,75to100k,99914.88469940962,4,13901,124.0863595,13901.0,1006.0,360010139011006.0,POINT (-73.82694409793334 42.71082858109516),1,0.3125,0.0,0.5
1055,15608,139011,55to64,100to150k,103921.33949347094,4,13901,124.0863595,13901.0,1006.0,360010139011006.0,POINT (-73.82694928356909 42.71062958220958),1,0.4375,0.16666666666666666,0.5
1674,15286,139011,45to54,75to100k,82075.38601160514,4,13901,124.0863595,13901.0,1015.0,360010139011015.0,POINT (-73.83229390072594 42.70518993207802),0,0.3125,-1.0,0.25
1675,15375,139011,25to44,100to150k,118601.34822501373,4,13901,124.0863595,13901.0,1015.0,360010139011015.0,POINT (-73.83232409205846 42.70484985337588),0,0.5625,-0.6666666666666666,0.25
1676,15456,139011,65plus,less75k,52103.8180720959,3,13901,105.21587450000001,13901.0,1015.0,360010139011015.0,POINT (-73.83353734176271 42.70325967997341),0,-0.0625,-0.8333333333333334,0.75
1677,15537,139011,25to44,less75k,44921.840685158204,1,13901,110.040484,13901.0,1015.0,360010139011015.0,POINT (-73.83369784084307 42.70317446778031),1,0.9375,-0.3333333333333333,0.5
1926,60034,139012,25to44,100to150k,119850.2882212268,4,13901,124.0863595,13901.0,2014.0,360010139012014.0,POINT (-73.85102902645409 42.71436801350524),0,0.4375,-0.3333333333333333,0.25
1927,60039,139012,25to44,150kplus,196008.4091842872,4,13901,124.0863595,13901.0,2014.0,360010139012014.0,POINT (-73.85027175221603 42.713928200201),0,0.0,-0.3333333333333333,0.0
1928,60040,139012,25to44,150kplus,291109.03594010853,4,13901,124.0863595,13901.0,2014.0,360010139012014.0,POINT (-73.84709526715045 42.71292972435313),0,0.0,0.0,0.75
1929,60058,139012,55to64,less75k,49966.726070796525,1,13901,110.040484,13901.0,2014.0,360010139012014.0,POINT (-73.84917299112826 42.71333309021965),0,0.3125,-0.5,0.25
1930,60088,139012,65plus,less75k,36079.24960332333,1,13901,110.040484,13901.0,2014.0,360010139012014.0,POINT (-73.84709083157162 42.71225157573976),0,0.375,-0.16666666666666666,0.5
1931,60089,139012,65plus,less75k,51654.858437728435,3,13901,105.21587450000001,13901.0,2014.0,360010139012014.0,POINT (-73.85241552311373 42.71707816282638),0,0.4375,-0.3333333333333333,0.0
1932,60095,139012,65plus,less75k,57243.61279174409,2,13901,101.029416,13901.0,2014.0,360010139012014.0,POINT (-73.84787064913387 42.71304005750464),0,0.0625,-0.3333333333333333,0.25
1933,60096,139012,65plus,less75k,39387.54396983711,1,13901,110.040484,13901.0,2014.0,360010139012014.0,POINT (-73.85372665797097 42.71629131851589),0,0.4375,-0.5,0.0
1934,60103,139012,65plus,75to100k,94820.421730441,4,13901,124.0863595,13901.0,2014.0,360010139012014.0,POINT (-73.85298779470526 42.71658189611182),0,0.0,-0.3333333333333333,0.75
1935,60125,139012,25to44,less75k,51277.736410126105,1,13901,110.040484,13901.0,2014.0,360010139012014.0,POINT (-73.85082634613947 42.71527287746773),0,-0.0625,-0.16666666666666666,0.25
1936,60129,139012,25to44,less75k,70053.37465440879,2,13901,101.029416,13901.0,2014.0,360010139012014.0,POINT (-73.849084048059 42.71417662171098),0,0.5625,-0.16666666666666666,0.25
1937,60158,139012,25to44,100to150k,143242.48715989199,4,13901,124.0863595,13901.0,2014.0,360010139012014.0,POINT (-73.84887138814513 42.71304848340905),0,0.5625,0.0,-0.25
