,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
1736,68964,146131,25to44,100to150k,140997.1798991032,4,14613,124.0863595,14613.0,1003.0,360010146131003.0,POINT (-74.05925483258092 42.7419408103725),1,1.0,0.3333333333333333,0.75
4200,23656,146133,45to54,less75k,62719.017231365295,2,14613,101.029416,14613.0,3028.0,360010146133028.0,POINT (-74.0241903281395 42.70546616597797),1,0.875,-0.5,0.0
4208,34450,146132,45to54,100to150k,138493.30946071766,4,14613,124.0863595,14613.0,2028.0,360010146132028.0,POINT (-74.02161573737571 42.70310275858945),1,0.375,-0.16666666666666666,0.5
4222,68804,146131,55to64,100to150k,142717.67426506494,4,14613,124.0863595,14613.0,1042.0,360010146131042.0,POINT (-74.00557418728023 42.67875398170947),0,0.875,0.0,0.0
4223,69025,146131,65plus,100to150k,136793.92540175113,4,14613,124.0863595,14613.0,1042.0,360010146131042.0,POINT (-74.01442313822618 42.68218253035499),1,0.125,-0.16666666666666666,0.5
4224,69089,146131,65plus,100to150k,136350.4890490337,4,14613,124.0863595,14613.0,1042.0,360010146131042.0,POINT (-74.0140714493115 42.6833556268746),1,0.0625,-0.3333333333333333,0.25
4225,68985,146131,45to54,100to150k,107475.15299235184,4,14613,124.0863595,14613.0,1036.0,360010146131036.0,POINT (-74.00473923464361 42.66590277356716),1,0.3125,-0.5,0.5
8176,34083,146132,25to44,less75k,52636.868827280654,2,14613,101.029416,14613.0,2009.0,360010146132009.0,POINT (-73.99383036410902 42.68511428399459),0,-0.0625,-0.3333333333333333,0.5
8177,34087,146132,25to44,100to150k,141633.8995736882,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99483747007748 42.68875600821134),0,0.375,-0.3333333333333333,1.0
8178,34132,146132,25to44,less75k,35461.38964370937,2,14613,101.029416,14613.0,2009.0,360010146132009.0,POINT (-73.99024385678882 42.68686044432505),0,0.875,-0.5,0.5
8179,34140,146132,25to44,less75k,65064.52244419936,2,14613,101.029416,14613.0,2009.0,360010146132009.0,POINT (-73.99757273814487 42.68253724057472),0,0.5,-0.6666666666666666,1.0
8180,34147,146132,25to44,less75k,25939.576489624626,3,14613,105.21587450000001,14613.0,2009.0,360010146132009.0,POINT (-73.99681817058026 42.68076142800786),0,0.3125,-0.16666666666666666,0.0
8181,34155,146132,25to44,75to100k,99902.68864978068,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99186849387773 42.68893005019687),0,0.1875,0.0,0.5
8182,34177,146132,25to44,100to150k,106797.44530736655,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99552474058581 42.67682223521513),0,0.5,-0.3333333333333333,0.5
8183,34184,146132,25to44,150kplus,150292.79804734548,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99999140107121 42.68382860190399),0,0.5,-0.3333333333333333,0.0
8184,34185,146132,25to44,150kplus,164445.99867978407,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99076398911043 42.67617432909685),0,0.0625,0.0,0.75
8185,34190,146132,25to44,150kplus,208578.8825072781,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99874438393131 42.67865797704307),0,0.0,0.0,0.25
8186,34191,146132,25to44,150kplus,248648.73982715828,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.98325668327183 42.67927668937711),0,0.0,-0.3333333333333333,0.0
8187,34193,146132,25to44,150kplus,272254.81832777115,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99555941704841 42.67872968303614),0,-0.375,0.0,0.0
8188,34206,146132,45to54,less75k,70654.99504207206,3,14613,105.21587450000001,14613.0,2009.0,360010146132009.0,POINT (-73.98618335686096 42.68209147103367),0,0.4375,-0.3333333333333333,-0.25
8189,34211,146132,45to54,75to100k,97617.25070559401,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99624515649064 42.67832524952104),0,0.0625,-1.0,0.75
8190,34213,146132,45to54,75to100k,80311.6781035928,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99644844951324 42.67648471297004),0,-0.25,-0.3333333333333333,1.0
8191,34214,146132,45to54,100to150k,110077.22890227483,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.98750157853402 42.67850785876935),0,0.0,-0.16666666666666666,0.5
8192,34219,146132,45to54,100to150k,108372.42346376716,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.98769689976608 42.68315539334033),0,0.5,-0.16666666666666666,0.25
8193,34223,146132,45to54,100to150k,133315.05269417635,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99836918420156 42.6791953119051),0,0.4375,0.0,1.0
8194,34224,146132,45to54,100to150k,134372.4469286818,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.99390013363502 42.67770779316434),0,0.4375,0.0,0.25
8195,34232,146132,45to54,150kplus,171631.47052679645,4,14613,124.0863595,14613.0,2009.0,360010146132009.0,POINT (-73.98759357980687 42.68326900027827),0,0.0625,-0.16666666666666666,0.0
