,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
5594,62509,8003,25to44,less75k,59300.021928640774,1,800,110.040484,800.0,3003.0,360010008003003.0,POINT (-73.76728203859581 42.66094617502643),0,0.25,0.0,0.25
5595,62524,8003,55to64,less75k,33883.50291502538,3,800,105.21587450000001,800.0,3003.0,360010008003003.0,POINT (-73.76812270546988 42.66111852125725),0,0.1875,-0.16666666666666666,0.5
5596,62547,8003,25to44,75to100k,99677.47585289193,4,800,124.0863595,800.0,3003.0,360010008003003.0,POINT (-73.76857506689191 42.66209742850448),0,0.0,-0.5,0.5
5597,62552,8003,55to64,75to100k,84255.06365436253,4,800,124.0863595,800.0,3003.0,360010008003003.0,POINT (-73.76810994254019 42.6618065681845),0,0.375,-0.16666666666666666,0.5
5598,62518,8003,25to44,100to150k,118711.03452429552,4,800,124.0863595,800.0,3000.0,360010008003000.0,POINT (-73.76724289450284 42.66359962550774),0,0.25,-0.3333333333333333,0.25
5599,62530,8003,55to64,150kplus,257462.1819431084,4,800,124.0863595,800.0,3000.0,360010008003000.0,POINT (-73.76580564956406 42.66256153482239),0,0.25,-0.5,0.0
5600,62532,8003,65plus,less75k,52663.26899276399,2,800,101.029416,800.0,3000.0,360010008003000.0,POINT (-73.76585419007675 42.66296852078539),0,0.375,0.0,0.0
5601,62535,8003,65plus,less75k,35865.985050680065,1,800,110.040484,800.0,3000.0,360010008003000.0,POINT (-73.76645163683411 42.66320089761963),0,0.5,-0.6666666666666666,0.0
5602,62537,8003,65plus,less75k,25582.204840528164,3,800,105.21587450000001,800.0,3000.0,360010008003000.0,POINT (-73.76663710478722 42.66298910763892),0,0.0625,-0.5,0.5
5603,62548,8003,25to44,100to150k,135186.18108206464,4,800,124.0863595,800.0,3000.0,360010008003000.0,POINT (-73.76634692962833 42.66332628152878),0,0.5625,-0.3333333333333333,0.75
5604,62556,8003,65plus,less75k,36351.120329623634,3,800,105.21587450000001,800.0,3000.0,360010008003000.0,POINT (-73.76675297702901 42.66375147708935),0,-0.3125,0.0,0.0
5605,62557,8003,65plus,less75k,32823.807097483375,3,800,105.21587450000001,800.0,3000.0,360010008003000.0,POINT (-73.76698796039884 42.66349350371934),0,0.1875,-0.3333333333333333,0.5
7444,30723,8001,55to64,less75k,25344.7545382241,1,800,110.040484,800.0,1009.0,360010008001009.0,POINT (-73.7652102005972 42.65805903342322),1,0.375,0.16666666666666666,0.5
10424,30721,8001,55to64,less75k,70841.58144803517,2,800,101.029416,800.0,1000.0,360010008001000.0,POINT (-73.76103477146599 42.65996709814453),1,0.25,-0.3333333333333333,0.5
24893,30719,8001,55to64,less75k,57371.57985725938,2,800,101.029416,800.0,1003.0,360010008001003.0,POINT (-73.76153451483611 42.65849533200649),1,0.125,-0.6666666666666666,0.5
29453,50793,8002,45to54,less75k,70196.29036521865,1,800,110.040484,800.0,2002.0,360010008002002.0,POINT (-73.76412736450554 42.65935170572178),0,0.25,-0.6666666666666666,0.25
29454,50800,8002,45to54,150kplus,199309.9147996855,4,800,124.0863595,800.0,2002.0,360010008002002.0,POINT (-73.76542800487955 42.66125645724556),0,-0.8125,0.16666666666666666,0.75
29455,50828,8002,45to54,150kplus,285168.2512254628,4,800,124.0863595,800.0,2002.0,360010008002002.0,POINT (-73.7642604666155 42.6603266397549),1,0.5,-0.6666666666666666,0.0
29456,50830,8002,55to64,less75k,52453.84557726031,3,800,105.21587450000001,800.0,2002.0,360010008002002.0,POINT (-73.76484406494228 42.66019174051473),1,0.4375,-0.16666666666666666,0.5
29457,50831,8002,55to64,less75k,32176.461685869013,2,800,101.029416,800.0,2002.0,360010008002002.0,POINT (-73.76385235693388 42.66010489414777),1,0.3125,-0.3333333333333333,0.5
29458,50838,8002,65plus,less75k,50331.76867591361,1,800,110.040484,800.0,2002.0,360010008002002.0,POINT (-73.76386524942004 42.66039681385402),1,0.3125,-0.16666666666666666,-0.5
29459,50840,8002,65plus,75to100k,99038.28520704377,4,800,124.0863595,800.0,2002.0,360010008002002.0,POINT (-73.76398410135479 42.66038900048383),1,0.875,-0.16666666666666666,-0.5
29460,50841,8002,65plus,100to150k,114922.16454695814,4,800,124.0863595,800.0,2002.0,360010008002002.0,POINT (-73.76424443209547 42.65986424353597),1,0.0625,-0.5,0.5
34750,50794,8002,45to54,less75k,37241.43485836362,2,800,101.029416,800.0,2003.0,360010008002003.0,POINT (-73.76501587669974 42.65931179404269),0,0.0625,-0.8333333333333334,0.5
34751,50807,8002,55to64,150kplus,162546.66906049027,4,800,124.0863595,800.0,2003.0,360010008002003.0,POINT (-73.76602683077944 42.66022951034362),0,0.0625,-0.16666666666666666,0.5
34752,50809,8002,65plus,less75k,44113.397892492256,3,800,105.21587450000001,800.0,2003.0,360010008002003.0,POINT (-73.7657155031799 42.66019467288309),0,0.125,-0.6666666666666666,0.0
34753,50812,8002,65plus,less75k,56831.324292440404,2,800,101.029416,800.0,2003.0,360010008002003.0,POINT (-73.76518535017928 42.66013286738956),0,-0.125,0.0,0.25
34754,50818,8002,45to54,less75k,58839.65809026954,2,800,101.029416,800.0,2003.0,360010008002003.0,POINT (-73.76471543425041 42.65947785403803),1,0.1875,-1.0,0.0
34755,50827,8002,45to54,100to150k,136363.2050325255,4,800,124.0863595,800.0,2003.0,360010008002003.0,POINT (-73.76497735270982 42.65949426864643),1,0.4375,0.0,0.5
34756,50834,8002,55to64,100to150k,110571.85469390276,4,800,124.0863595,800.0,2003.0,360010008002003.0,POINT (-73.76505136414403 42.65979611863589),1,0.25,-0.3333333333333333,0.0
34757,50839,8002,65plus,less75k,65180.125840079294,2,800,101.029416,800.0,2003.0,360010008002003.0,POINT (-73.76495120739006 42.65951583883142),1,0.0625,-0.6666666666666666,0.5
59948,30725,8001,55to64,150kplus,187923.7146158513,4,800,124.0863595,800.0,1007.0,360010008001007.0,POINT (-73.76382802720539 42.65702794438646),1,-0.0625,0.16666666666666666,0.0
69458,50789,8002,45to54,less75k,29771.905952363188,3,800,105.21587450000001,800.0,2000.0,360010008002000.0,POINT (-73.76244299492411 42.66078291412907),0,0.625,-0.16666666666666666,0.5
69459,50792,8002,45to54,less75k,53005.965090280195,2,800,101.029416,800.0,2000.0,360010008002000.0,POINT (-73.76279532823882 42.66102458568101),0,0.625,-0.8333333333333334,0.5
69460,50797,8002,45to54,100to150k,128729.08908969653,4,800,124.0863595,800.0,2000.0,360010008002000.0,POINT (-73.76321717017358 42.6613061907468),0,0.125,-0.3333333333333333,0.0
69461,50808,8002,65plus,less75k,34106.26759587481,1,800,110.040484,800.0,2000.0,360010008002000.0,POINT (-73.76279428781181 42.66107144434291),0,0.0,-0.16666666666666666,0.5
69462,50810,8002,65plus,less75k,68697.31745751871,1,800,110.040484,800.0,2000.0,360010008002000.0,POINT (-73.76218107514701 42.66059265034423),0,0.0625,-0.16666666666666666,0.5
