,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
3771,18996,2001,55to64,150kplus,253579.98620780266,4,200,124.0863595,200.0,1042.0,360010002001042.0,POINT (-73.75484128562017 42.66488735551724),0,0.0625,-0.16666666666666666,0.0
3772,19167,2001,55to64,75to100k,78193.53755928169,4,200,124.0863595,200.0,1042.0,360010002001042.0,POINT (-73.75427576770551 42.66477311920804),1,-0.125,-0.6666666666666666,0.5
3773,19168,2001,55to64,100to150k,143437.94106746814,4,200,124.0863595,200.0,1042.0,360010002001042.0,POINT (-73.75618778078218 42.66439389689066),1,0.6875,0.16666666666666666,0.0
3774,19181,2001,25to44,75to100k,78577.80939833389,4,200,124.0863595,200.0,1042.0,360010002001042.0,POINT (-73.75578018446114 42.66512956836123),1,-0.3125,-0.3333333333333333,1.0
5682,19090,2001,55to64,75to100k,90617.73900225511,4,200,124.0863595,200.0,1028.0,360010002001028.0,POINT (-73.75264830641022 42.66875705908895),0,-0.6875,-0.3333333333333333,-1.0
5697,18609,2002,45to54,less75k,53864.372652157705,2,200,101.029416,200.0,2002.0,360010002002002.0,POINT (-73.75864220900239 42.66220253692988),0,0.625,-0.16666666666666666,0.75
5698,18611,2002,45to54,less75k,64501.91664487371,3,200,105.21587450000001,200.0,2002.0,360010002002002.0,POINT (-73.7592569334677 42.66249872629471),0,0.625,-0.5,0.25
5699,18617,2002,45to54,75to100k,97887.45930123252,4,200,124.0863595,200.0,2002.0,360010002002002.0,POINT (-73.75917081710793 42.66238369572937),0,0.125,-0.5,0.0
5700,18618,2002,45to54,75to100k,85955.32451686244,4,200,124.0863595,200.0,2002.0,360010002002002.0,POINT (-73.75794636508301 42.66111716295188),0,0.9375,0.0,1.0
5701,18626,2002,55to64,less75k,71439.57557774654,2,200,101.029416,200.0,2002.0,360010002002002.0,POINT (-73.75819118413591 42.66205341485046),0,0.5625,0.0,0.5
5702,18642,2002,65plus,150kplus,152863.1707620743,4,200,124.0863595,200.0,2002.0,360010002002002.0,POINT (-73.75901308084077 42.66208488261965),0,0.4375,-0.3333333333333333,0.75
5703,18649,2002,25to44,75to100k,99823.10460213806,4,200,124.0863595,200.0,2002.0,360010002002002.0,POINT (-73.75802187139463 42.66163801316167),0,0.8125,-0.3333333333333333,0.0
5704,18654,2002,25to44,150kplus,237641.07429200172,4,200,124.0863595,200.0,2002.0,360010002002002.0,POINT (-73.75857954077894 42.66220236700392),0,0.0625,0.0,0.5
5705,18662,2002,45to54,less75k,35758.527420880135,1,200,110.040484,200.0,2002.0,360010002002002.0,POINT (-73.75853208220292 42.66235033470124),0,0.3125,-0.3333333333333333,0.25
