,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
196,74803,26001,25to44,less75k,46704.08124767209,2,2600,101.029416,2600.0,1007.0,360010026001007.0,POINT (-73.77233449208528 42.6410695863236),0,0.9375,-0.16666666666666666,0.25
197,74830,26001,45to54,150kplus,258637.81505908145,4,2600,124.0863595,2600.0,1007.0,360010026001007.0,POINT (-73.77160414372467 42.63992844545334),0,0.625,0.0,0.5
198,74877,26001,25to44,less75k,53484.939582325096,2,2600,101.029416,2600.0,1007.0,360010026001007.0,POINT (-73.77209161523224 42.64100641509387),0,0.0,-0.3333333333333333,0.5
199,74904,26001,45to54,less75k,53640.74779834462,2,2600,101.029416,2600.0,1007.0,360010026001007.0,POINT (-73.77176297127737 42.64117641288628),0,0.125,-0.6666666666666666,0.75
200,74908,26001,45to54,less75k,32545.803194232736,3,2600,105.21587450000001,2600.0,1007.0,360010026001007.0,POINT (-73.77193254755082 42.64102139891831),0,0.625,-0.5,0.25
201,74918,26001,45to54,less75k,57976.86455179673,3,2600,105.21587450000001,2600.0,1007.0,360010026001007.0,POINT (-73.77161274657186 42.63962790774436),0,0.375,-0.5,0.5
202,74919,26001,45to54,less75k,63720.78895288412,2,2600,101.029416,2600.0,1007.0,360010026001007.0,POINT (-73.77168932751708 42.64009131085256),0,0.75,-0.5,0.75
203,74953,26001,55to64,150kplus,189464.77017690183,4,2600,124.0863595,2600.0,1007.0,360010026001007.0,POINT (-73.77162080806903 42.64018241238793),0,0.3125,-0.16666666666666666,0.5
204,74967,26001,65plus,less75k,35527.819104641545,3,2600,105.21587450000001,2600.0,1007.0,360010026001007.0,POINT (-73.77224405295469 42.64106255905373),0,-0.25,-0.3333333333333333,0.0
270,11935,26003,45to54,less75k,30860.27351929687,1,2600,110.040484,2600.0,3018.0,360010026003018.0,POINT (-73.76440693450955 42.63766211211402),0,0.0625,-0.16666666666666666,0.5
271,12075,26003,65plus,less75k,68580.93200377343,2,2600,101.029416,2600.0,3018.0,360010026003018.0,POINT (-73.76476702752323 42.63768584732743),1,0.3125,-1.0,0.25
1021,28810,26004,45to54,less75k,42267.38803024409,3,2600,105.21587450000001,2600.0,4016.0,360010026004016.0,POINT (-73.75744605061533 42.63665006998553),0,-0.25,-0.16666666666666666,0.5
1022,28859,26004,65plus,less75k,38439.924963797515,2,2600,101.029416,2600.0,4016.0,360010026004016.0,POINT (-73.75969871957308 42.63527782852928),0,-0.0625,-0.5,0.25
1023,28784,26004,25to44,less75k,46022.11489422014,2,2600,101.029416,2600.0,4034.0,360010026004034.0,POINT (-73.76504645600851 42.62031320223453),0,-0.0625,-0.6666666666666666,0.75
1114,28732,26004,45to54,75to100k,94035.78968127328,4,2600,124.0863595,2600.0,4006.0,360010026004006.0,POINT (-73.76050449696984 42.62283795680505),0,0.3125,0.0,0.5
1115,28790,26004,25to44,less75k,42982.497910128455,3,2600,105.21587450000001,2600.0,4006.0,360010026004006.0,POINT (-73.76090823642353 42.62350572008025),0,0.625,-1.0,0.0
1116,28798,26004,45to54,less75k,53748.41667794158,3,2600,105.21587450000001,2600.0,4006.0,360010026004006.0,POINT (-73.7622793113058 42.62314521067297),0,-0.125,-0.5,0.5
1117,28836,26004,55to64,less75k,52241.53470075995,1,2600,110.040484,2600.0,4006.0,360010026004006.0,POINT (-73.7602142974936 42.62340104630642),0,0.5,-0.3333333333333333,0.75
