,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
7480,47399,1001,45to54,less75k,54278.32068483983,1,100,110.040484,100.0,1037.0,360010001001037.0,POINT (-73.7399338024407 42.6689425101816),0,0.25,-0.6666666666666666,0.0
7481,47404,1001,45to54,less75k,41121.7067241222,2,100,101.029416,100.0,1037.0,360010001001037.0,POINT (-73.73953883959869 42.6669140212571),0,0.125,0.0,0.5
7482,47416,1001,55to64,less75k,39050.736789348084,1,100,110.040484,100.0,1037.0,360010001001037.0,POINT (-73.74069350527662 42.6672503534884),0,0.75,-0.16666666666666666,1.0
7483,47440,1001,55to64,100to150k,127514.57443009815,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.74253748530923 42.66273307208604),0,0.375,0.0,0.25
7484,47446,1001,55to64,150kplus,187109.02617323122,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.73945000149543 42.66485402299401),0,0.5,-0.5,0.5
7485,47452,1001,65plus,less75k,64096.84188578293,2,100,101.029416,100.0,1037.0,360010001001037.0,POINT (-73.73832276603845 42.667486837664),0,0.125,0.0,0.5
7486,47453,1001,65plus,less75k,39053.52026090388,3,100,105.21587450000001,100.0,1037.0,360010001001037.0,POINT (-73.74097617236285 42.66653925256212),0,0.375,0.0,0.5
7487,47465,1001,65plus,100to150k,143553.48954618286,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.7375203195753 42.66845734845704),0,0.625,-0.3333333333333333,1.0
7488,47469,1001,25to44,less75k,49454.763572602176,3,100,105.21587450000001,100.0,1037.0,360010001001037.0,POINT (-73.73923574184889 42.66971646297633),0,0.0,-0.6666666666666666,0.5
7489,47478,1001,45to54,100to150k,147621.3169220994,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.74027966421735 42.66608273650947),0,0.3125,0.0,0.0
7490,47484,1001,55to64,less75k,63712.82423518231,3,100,105.21587450000001,100.0,1037.0,360010001001037.0,POINT (-73.73780522300812 42.66925518235505),0,0.5625,-0.6666666666666666,0.75
7491,47505,1001,65plus,less75k,61487.72919056701,2,100,101.029416,100.0,1037.0,360010001001037.0,POINT (-73.73828215499381 42.66687800307104),0,0.4375,-0.5,0.0
7492,47519,1001,45to54,less75k,54546.82711139707,1,100,110.040484,100.0,1037.0,360010001001037.0,POINT (-73.74241272301023 42.66320445767595),1,0.3125,-0.16666666666666666,0.0
7493,47528,1001,55to64,less75k,63036.825673197454,1,100,110.040484,100.0,1037.0,360010001001037.0,POINT (-73.73782856818995 42.66811722608281),1,0.125,-0.3333333333333333,0.75
7494,47541,1001,55to64,150kplus,293268.8126670613,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.74078616068226 42.66625326405011),1,0.375,0.0,0.25
7495,47555,1001,25to44,100to150k,119467.60502364715,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.73985209607736 42.66510006221156),1,0.1875,-0.3333333333333333,0.5
7496,47556,1001,25to44,150kplus,197027.2790280928,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.74169123122354 42.66236961023785),1,0.3125,0.16666666666666666,0.75
7497,47585,1001,55to64,75to100k,97368.17680801766,4,100,124.0863595,100.0,1037.0,360010001001037.0,POINT (-73.73754239536642 42.66948969139693),1,0.625,-0.16666666666666666,0.25
10588,73721,1002,45to54,less75k,48131.307305020804,1,100,110.040484,100.0,2008.0,360010001002008.0,POINT (-73.73988500210343 42.67118454968109),0,0.375,-0.3333333333333333,0.5
10589,73738,1002,55to64,75to100k,89362.46315777715,4,100,124.0863595,100.0,2008.0,360010001002008.0,POINT (-73.74042379996412 42.67103240111707),0,0.25,0.0,0.25
10590,73749,1002,65plus,75to100k,85236.8954809458,4,100,124.0863595,100.0,2008.0,360010001002008.0,POINT (-73.73949362147168 42.67220145552223),0,0.1875,0.16666666666666666,-0.25
10591,73767,1002,45to54,75to100k,75329.18103101997,4,100,124.0863595,100.0,2008.0,360010001002008.0,POINT (-73.74078669360217 42.67098403916853),1,0.3125,0.16666666666666666,0.25
10592,73770,1002,45to54,100to150k,146979.26721966165,4,100,124.0863595,100.0,2008.0,360010001002008.0,POINT (-73.74086906876765 42.67093970893611),1,0.0625,-0.5,0.75
10593,73813,1002,55to64,less75k,70245.69729803683,2,100,101.029416,100.0,2008.0,360010001002008.0,POINT (-73.73959898328901 42.67224995615729),1,0.625,-0.3333333333333333,1.0
10595,47459,1001,65plus,less75k,74446.8197723676,1,100,110.040484,100.0,1006.0,360010001001006.0,POINT (-73.734738004672 42.67200104997823),0,0.0,-0.16666666666666666,0.0
10596,47560,1001,45to54,150kplus,176893.74859148503,4,100,124.0863595,100.0,1006.0,360010001001006.0,POINT (-73.73344134851504 42.67438183682943),1,0.0,0.0,0.5
10597,47577,1001,45to54,100to150k,148829.58411241428,4,100,124.0863595,100.0,1006.0,360010001001006.0,POINT (-73.73539569191175 42.67072748710016),1,0.1875,0.0,0.5
10598,47553,1001,25to44,less75k,64627.89164329651,1,100,110.040484,100.0,1007.0,360010001001007.0,POINT (-73.73580724581096 42.67110915249663),1,-0.125,0.0,0.75
17506,73697,1002,45to54,less75k,32455.397930999865,1,100,110.040484,100.0,2005.0,360010001002005.0,POINT (-73.73899555349946 42.67246354327939),0,0.6875,0.0,0.0
17507,73720,1002,45to54,less75k,23742.22029969588,1,100,110.040484,100.0,2005.0,360010001002005.0,POINT (-73.73895571326439 42.67378618091863),0,0.3125,-0.3333333333333333,-0.25
17508,73797,1002,45to54,75to100k,85787.13975220457,4,100,124.0863595,100.0,2005.0,360010001002005.0,POINT (-73.73956356515907 42.67291179537307),1,-0.125,0.0,0.5
20706,47415,1001,55to64,less75k,72467.98685562666,1,100,110.040484,100.0,1057.0,360010001001057.0,POINT (-73.73343330493709 42.66550104818798),0,0.3125,0.3333333333333333,0.75
20707,47444,1001,55to64,100to150k,143954.02578305374,4,100,124.0863595,100.0,1057.0,360010001001057.0,POINT (-73.73515905327869 42.66450004640116),0,-0.125,0.16666666666666666,1.0
22925,47482,1001,55to64,less75k,21972.910393583617,1,100,110.040484,100.0,1026.0,360010001001026.0,POINT (-73.73632418488377 42.66972161209473),0,0.125,-0.8333333333333334,0.5
22926,47518,1001,25to44,150kplus,264323.03960286017,4,100,124.0863595,100.0,1026.0,360010001001026.0,POINT (-73.73730044182365 42.67026715052526),1,0.375,0.16666666666666666,0.25
29038,47567,1001,65plus,75to100k,84295.38541145147,4,100,124.0863595,100.0,1032.0,360010001001032.0,POINT (-73.73791019127725 42.669807040238),1,0.375,-0.6666666666666666,1.0
29039,47569,1001,65plus,150kplus,260997.12483625428,4,100,124.0863595,100.0,1032.0,360010001001032.0,POINT (-73.73814727963928 42.66996025456798),1,0.1875,0.16666666666666666,0.5
29040,47590,1001,65plus,less75k,37013.77195412565,1,100,110.040484,100.0,1032.0,360010001001032.0,POINT (-73.73730659374039 42.66964877301377),1,0.125,-1.0,0.25
29635,47540,1001,55to64,100to150k,104839.57989261641,4,100,124.0863595,100.0,1059.0,360010001001059.0,POINT (-73.7315780744202 42.66703161713792),1,0.4375,0.16666666666666666,0.75
29636,47594,1001,65plus,150kplus,222853.00717025856,4,100,124.0863595,100.0,1059.0,360010001001059.0,POINT (-73.73136659169072 42.66656292724822),1,0.375,0.16666666666666666,0.75
29638,47393,1001,25to44,less75k,70461.97523373322,2,100,101.029416,100.0,1058.0,360010001001058.0,POINT (-73.73677252794865 42.66157305032264),0,0.5,-1.0,0.0
29639,47437,1001,55to64,75to100k,79058.70343600391,4,100,124.0863595,100.0,1058.0,360010001001058.0,POINT (-73.7339189292873 42.66286665017606),0,0.3125,-0.16666666666666666,-0.25
29640,47488,1001,55to64,less75k,56481.158625173,3,100,105.21587450000001,100.0,1058.0,360010001001058.0,POINT (-73.73616468925447 42.6611146492465),0,0.0625,-0.16666666666666666,0.25
29641,47493,1001,55to64,less75k,43692.93027139092,3,100,105.21587450000001,100.0,1058.0,360010001001058.0,POINT (-73.73178140788691 42.66449475512253),0,0.125,-0.3333333333333333,0.5
