,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
511,42673,143012,65plus,150kplus,220521.20117926644,4,14301,124.0863595,14301.0,2031.0,360010143012031.0,POINT (-73.78575190429446 42.59505780614646),1,0.1875,0.0,0.5
1802,42442,143012,65plus,less75k,64244.56848574339,3,14301,105.21587450000001,14301.0,2000.0,360010143012000.0,POINT (-73.76453569148984 42.61803185385698),0,-0.125,-0.3333333333333333,0.5
1803,42573,143012,55to64,less75k,71440.8312046409,2,14301,101.029416,14301.0,2000.0,360010143012000.0,POINT (-73.76440681968741 42.62005615672528),1,0.4375,-0.3333333333333333,0.25
3315,8527,143011,45to54,less75k,36901.13898200287,2,14301,101.029416,14301.0,1031.0,360010143011031.0,POINT (-73.79369143591278 42.52461695188161),0,0.3125,-0.16666666666666666,0.5
3316,8587,143011,65plus,100to150k,145985.10621095222,4,14301,124.0863595,14301.0,1031.0,360010143011031.0,POINT (-73.79214798559465 42.52916134145591),0,0.0,0.0,0.5
3317,8616,143011,25to44,100to150k,144363.4979812355,4,14301,124.0863595,14301.0,1031.0,360010143011031.0,POINT (-73.79283936221709 42.52977883699498),0,0.5625,-0.8333333333333334,0.75
3318,8657,143011,45to54,100to150k,149394.40186389562,4,14301,124.0863595,14301.0,1031.0,360010143011031.0,POINT (-73.79388565097634 42.52931619907054),0,-0.4375,0.0,0.5
3319,8733,143011,25to44,150kplus,263996.0841578506,4,14301,124.0863595,14301.0,1031.0,360010143011031.0,POINT (-73.79203395141032 42.52991776906079),1,0.6875,-0.8333333333333334,0.75
3320,8775,143011,25to44,75to100k,86882.87857229593,4,14301,124.0863595,14301.0,1031.0,360010143011031.0,POINT (-73.79253284273442 42.52834319400507),1,1.0,-0.6666666666666666,0.0
3323,8499,143011,25to44,less75k,34641.426341723636,1,14301,110.040484,14301.0,1028.0,360010143011028.0,POINT (-73.80630673153547 42.52899078753236),0,-0.125,-0.5,0.25
3324,8600,143011,25to44,less75k,66192.02289166146,2,14301,101.029416,14301.0,1028.0,360010143011028.0,POINT (-73.80275653990093 42.52663671084868),0,0.1875,-0.3333333333333333,1.0
3325,8665,143011,45to54,150kplus,292848.8964982396,4,14301,124.0863595,14301.0,1028.0,360010143011028.0,POINT (-73.80560006829087 42.52648150153293),0,0.375,-0.16666666666666666,0.0
3326,8715,143011,65plus,100to150k,110263.5180681092,4,14301,124.0863595,14301.0,1028.0,360010143011028.0,POINT (-73.80425198339208 42.53059076559118),0,0.25,-0.16666666666666666,0.5
3327,8742,143011,45to54,75to100k,79701.78472007078,4,14301,124.0863595,14301.0,1028.0,360010143011028.0,POINT (-73.79986014840937 42.52557854606226),1,0.125,0.0,0.25
3328,8771,143011,25to44,less75k,51794.5032342533,1,14301,110.040484,14301.0,1028.0,360010143011028.0,POINT (-73.80087554259897 42.52741444098805),1,0.75,-0.16666666666666666,0.5
3329,8800,143011,55to64,150kplus,260681.8851150737,4,14301,124.0863595,14301.0,1028.0,360010143011028.0,POINT (-73.80543230843556 42.53219875239755),1,-0.0625,0.0,-0.25
3330,8802,143011,65plus,less75k,36206.66130294353,1,14301,110.040484,14301.0,1028.0,360010143011028.0,POINT (-73.80388270501248 42.52723106773319),1,0.5,-0.6666666666666666,0.25
3331,8530,143011,45to54,less75k,34975.814254048215,2,14301,101.029416,14301.0,1026.0,360010143011026.0,POINT (-73.79995864388189 42.53338442428245),0,0.25,0.0,0.75
7282,42179,143012,55to64,less75k,62642.0577749705,3,14301,105.21587450000001,14301.0,2029.0,360010143012029.0,POINT (-73.78890301040802 42.5997827219196),0,-0.8125,0.0,0.5
