,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
7402,55820,135052,25to44,100to150k,125758.80603589756,4,13505,124.0863595,13505.0,2020.0,360010135052020.0,POINT (-73.74331179859567 42.74264369066582),0,0.375,0.0,0.0
7403,56238,135052,65plus,75to100k,81254.6060973773,4,13505,124.0863595,13505.0,2020.0,360010135052020.0,POINT (-73.7430590050737 42.74251596012998),1,0.875,-0.6666666666666666,0.75
10837,55628,135052,25to44,less75k,23162.59990896373,3,13505,105.21587450000001,13505.0,2029.0,360010135052029.0,POINT (-73.7570689176506 42.73619962751893),0,0.5,-0.16666666666666666,0.0
10847,55661,135052,45to54,less75k,35966.5079513681,3,13505,105.21587450000001,13505.0,2030.0,360010135052030.0,POINT (-73.75517407752071 42.7349552356935),0,-0.125,-0.5,0.5
10848,55897,135052,55to64,100to150k,108140.31557861328,4,13505,124.0863595,13505.0,2030.0,360010135052030.0,POINT (-73.75643766593399 42.73493134556773),0,0.875,0.0,-0.5
10849,55899,135052,55to64,100to150k,137642.5341034668,4,13505,124.0863595,13505.0,2030.0,360010135052030.0,POINT (-73.75527265061571 42.73504205791809),0,0.125,-0.5,0.25
10850,55924,135052,65plus,less75k,32251.676773250565,2,13505,101.029416,13505.0,2030.0,360010135052030.0,POINT (-73.75539120988377 42.73598832891624),0,0.5625,0.0,0.0
10851,55953,135052,65plus,100to150k,145738.95576386945,4,13505,124.0863595,13505.0,2030.0,360010135052030.0,POINT (-73.7550583208233 42.73514917823283),0,0.4375,0.0,0.25
10852,56112,135052,65plus,100to150k,109889.64225356364,4,13505,124.0863595,13505.0,2030.0,360010135052030.0,POINT (-73.75537391538806 42.73588022394947),1,0.3125,0.5,0.25
12572,55657,135052,45to54,less75k,56491.66081900585,1,13505,110.040484,13505.0,2018.0,360010135052018.0,POINT (-73.7395697873238 42.73995765383904),0,0.625,-0.5,0.5
12573,55684,135052,45to54,75to100k,85872.25065377103,4,13505,124.0863595,13505.0,2018.0,360010135052018.0,POINT (-73.7400055359888 42.73774520601096),0,0.5,-0.3333333333333333,1.0
12574,55830,135052,45to54,less75k,53098.461183524836,1,13505,110.040484,13505.0,2018.0,360010135052018.0,POINT (-73.73945453158152 42.74001431144363),0,0.0625,-0.5,1.0
12575,55860,135052,45to54,100to150k,141888.81476400484,4,13505,124.0863595,13505.0,2018.0,360010135052018.0,POINT (-73.73984434797671 42.73873627722971),0,0.5,-0.3333333333333333,0.0
12576,55864,135052,45to54,100to150k,118209.92912431723,4,13505,124.0863595,13505.0,2018.0,360010135052018.0,POINT (-73.74015072893701 42.73811137801587),0,0.625,0.0,0.0
12577,55912,135052,65plus,less75k,21696.485204396497,1,13505,110.040484,13505.0,2018.0,360010135052018.0,POINT (-73.73994743128169 42.74084592324262),0,0.0625,0.0,0.75
12578,55970,135052,25to44,less75k,43973.20002421941,2,13505,101.029416,13505.0,2018.0,360010135052018.0,POINT (-73.73985888875777 42.73882985680468),1,0.6875,0.3333333333333333,0.5
12579,56095,135052,65plus,less75k,50020.97482339637,3,13505,105.21587450000001,13505.0,2018.0,360010135052018.0,POINT (-73.73976096088052 42.73984547557422),1,0.3125,-0.5,0.25
12580,56137,135052,25to44,less75k,63640.704192605255,3,13505,105.21587450000001,13505.0,2018.0,360010135052018.0,POINT (-73.73979872452243 42.74045304195471),1,0.9375,-0.3333333333333333,0.75
