,case_id,bgid,age,income,sample_inc,ami_catego,tract,elec_consu,TRACTCE10,BLOCKCE10,GEOID10,geometry,household_,attitude,pbc,subnorms
88,42730,146082,45to54,less75k,70456.90935285873,3,14608,105.21587450000001,14608.0,2018.0,360010146082018.0,POINT (-73.87932969281262 42.70002463467092),0,0.125,-0.3333333333333333,0.25
89,42935,146082,45to54,less75k,22464.25901817472,1,14608,110.040484,14608.0,2018.0,360010146082018.0,POINT (-73.87842793071114 42.70002256460011),0,0.625,0.0,0.5
90,42942,146082,45to54,less75k,59760.1750774005,3,14608,105.21587450000001,14608.0,2018.0,360010146082018.0,POINT (-73.87914529008259 42.69950735165915),0,0.3125,-0.8333333333333334,0.5
91,42986,146082,45to54,100to150k,143843.90517953294,4,14608,124.0863595,14608.0,2018.0,360010146082018.0,POINT (-73.87795469483201 42.69967336846763),0,-0.4375,-0.5,0.0
92,43027,146082,55to64,100to150k,123860.74630697859,4,14608,124.0863595,14608.0,2018.0,360010146082018.0,POINT (-73.87939826650357 42.70021692344018),0,0.4375,0.16666666666666666,0.5
93,43223,146082,25to44,100to150k,131421.29779081914,4,14608,124.0863595,14608.0,2018.0,360010146082018.0,POINT (-73.87750348291863 42.7001837135442),1,0.5625,-0.3333333333333333,-0.25
94,43251,146082,55to64,100to150k,121954.97200616745,4,14608,124.0863595,14608.0,2018.0,360010146082018.0,POINT (-73.87818354865371 42.7002419055907),1,-1.0,0.16666666666666666,0.0
95,43254,146082,65plus,less75k,34035.10818143689,3,14608,105.21587450000001,14608.0,2018.0,360010146082018.0,POINT (-73.87930338261262 42.70041048717841),1,0.0,-0.5,0.25
112,42697,146082,25to44,75to100k,75959.49419422327,4,14608,124.0863595,14608.0,2016.0,360010146082016.0,POINT (-73.87874817858267 42.69855926678485),0,0.125,0.0,0.25
113,42708,146082,25to44,100to150k,141363.52694157252,4,14608,124.0863595,14608.0,2016.0,360010146082016.0,POINT (-73.88024626096005 42.69572017760633),0,-0.6875,-0.3333333333333333,0.5
114,42713,146082,25to44,100to150k,120902.88344384864,4,14608,124.0863595,14608.0,2016.0,360010146082016.0,POINT (-73.87880644390789 42.69775726252343),0,0.0,-0.3333333333333333,-0.25
115,42762,146082,45to54,100to150k,118703.62316263626,4,14608,124.0863595,14608.0,2016.0,360010146082016.0,POINT (-73.88012247934657 42.69987194689566),0,0.8125,-0.5,0.0
116,42776,146082,55to64,less75k,46723.859486808986,3,14608,105.21587450000001,14608.0,2016.0,360010146082016.0,POINT (-73.88051652289401 42.69581405955606),0,0.8125,-0.16666666666666666,1.0
117,42825,146082,65plus,less75k,68919.12783380516,1,14608,110.040484,14608.0,2016.0,360010146082016.0,POINT (-73.87997120361324 42.69643349669153),0,-0.3125,0.0,0.0
118,42829,146082,65plus,less75k,34257.9733927365,3,14608,105.21587450000001,14608.0,2016.0,360010146082016.0,POINT (-73.88068268733895 42.69581147183966),0,-0.3125,-0.3333333333333333,0.75
119,42870,146082,65plus,100to150k,104754.77723816283,4,14608,124.0863595,14608.0,2016.0,360010146082016.0,POINT (-73.88133027914019 42.69986883799965),0,-0.1875,0.3333333333333333,0.75
