CASE_ID,age,income,household_
000000482,65plus,less75k,1
000000489,65plus,75to100k,1
000000513,55to64,150kplus,1
000000519,65plus,100to150k,1
000006845,25to44,less75k,0
000006847,25to44,less75k,0
000006848,25to44,less75k,0
000006850,25to44,less75k,0
000006853,25to44,75to100k,0
000006871,55to64,less75k,0
000006926,65plus,less75k,0
000006930,65plus,less75k,0
000006933,65plus,less75k,0
000006965,65plus,75to100k,0
000006970,65plus,75to100k,0
000006972,65plus,100to150k,0
000006978,65plus,100to150k,0
000006980,65plus,100to150k,0
000006988,25to44,less75k,0
000007026,55to64,less75k,0
000007050,65plus,less75k,0
000007058,65plus,less75k,0
000007064,65plus,less75k,0
000007081,65plus,less75k,0
000007101,65plus,less75k,0
000007104,65plus,less75k,0
000007121,65plus,75to100k,0
000007132,65plus,100to150k,0
000007147,65plus,150kplus,0
000007154,55to64,75to100k,1
000007155,55to64,100to150k,1
000007156,55to64,150kplus,1
000007158,65plus,less75k,1
000007161,65plus,75to100k,1
000007163,65plus,150kplus,1
000007166,25to44,75to100k,1
000007175,65plus,less75k,1
000007182,65plus,75to100k,1
000030072,25to44,less75k,0
000030075,25to44,less75k,0
000030078,25to44,less75k,0
000030079,25to44,less75k,0
000030091,25to44,less75k,0
000030095,25to44,less75k,0
000030098,25to44,less75k,0
000030102,25to44,less75k,0
000030103,25to44,less75k,0
000030106,25to44,less75k,0
000030107,25to44,less75k,0
000030110,25to44,less75k,0
000030114,25to44,less75k,0
000030115,25to44,less75k,0
000030116,25to44,less75k,0
000030118,25to44,75to100k,0
000030122,25to44,75to100k,0
000030126,25to44,75to100k,0
000030127,25to44,100to150k,0
000030135,25to44,100to150k,0
000030138,25to44,100to150k,0
000030140,25to44,100to150k,0
000030142,25to44,100to150k,0
000030144,25to44,100to150k,0
000030149,25to44,150kplus,0
000030150,25to44,150kplus,0
000030151,25to44,150kplus,0
000030156,25to44,150kplus,0
000030162,45to54,less75k,0
000030163,45to54,less75k,0
000030165,45to54,less75k,0
000030166,45to54,less75k,0
000030171,45to54,less75k,0
000030174,45to54,less75k,0
000030177,45to54,less75k,0
000030179,45to54,less75k,0
000030180,45to54,less75k,0
000030184,45to54,less75k,0
000030190,45to54,75to100k,0
000030198,45to54,100to150k,0
000030199,45to54,100to150k,0
000030200,45to54,100to150k,0
000030203,45to54,100to150k,0
000030207,45to54,150kplus,0
000030210,45to54,150kplus,0
000030213,45to54,150kplus,0
000030220,55to64,less75k,0
000030221,55to64,less75k,0
000030222,55to64,less75k,0
000030225,55to64,less75k,0
000030226,55to64,less75k,0
000030228,55to64,less75k,0
000030230,55to64,less75k,0
000030233,55to64,less75k,0
000030234,55to64,less75k,0
000030239,55to64,75to100k,0
000030240,55to64,75to100k,0
000030250,55to64,100to150k,0
000030251,55to64,100to150k,0
000030253,55to64,150kplus,0
000030259,65plus,less75k,0
000030261,65plus,less75k,0
000030264,65plus,less75k,0
000030273,65plus,less75k,0
000030276,65plus,less75k,0
000030277,65plus,less75k,0
000030280,65plus,less75k,0
000030286,65plus,less75k,0
000030287,65plus,less75k,0
000030288,65plus,less75k,0
000030291,65plus,less75k,0
000030293,65plus,less75k,0
000030297,65plus,75to100k,0
000030298,65plus,75to100k,0
000030299,65plus,75to100k,0
000030301,65plus,75to100k,0
000030302,65plus,100to150k,0
000030306,65plus,100to150k,0
000030308,65plus,100to150k,0
000030309,65plus,100to150k,0
000030314,65plus,100to150k,0
000030315,65plus,100to150k,0
000030318,65plus,100to150k,0
000030323,65plus,150kplus,0
000030326,65plus,150kplus,0
000030327,65plus,150kplus,0
000030336,25to44,less75k,0
000030341,25to44,less75k,0
000030342,25to44,less75k,0
000030343,25to44,less75k,0
000030349,25to44,less75k,0
000030351,25to44,less75k,0
000030353,25to44,less75k,0
000030354,25to44,less75k,0
000030359,25to44,less75k,0
000030362,25to44,less75k,0
000030368,25to44,less75k,0
000030369,25to44,less75k,0
000030371,25to44,less75k,0
000030372,25to44,less75k,0
000030380,25to44,75to100k,0
000030384,25to44,100to150k,0
000030388,25to44,100to150k,0
000030390,25to44,100to150k,0
000030391,25to44,100to150k,0
000030395,25to44,100to150k,0
000030399,25to44,100to150k,0
000030403,25to44,100to150k,0
000030408,25to44,150kplus,0
000030414,25to44,150kplus,0
000030425,45to54,less75k,0
000030429,45to54,less75k,0
000030431,45to54,less75k,0
000030432,45to54,less75k,0
000030437,45to54,less75k,0
000030438,45to54,less75k,0
000030441,45to54,less75k,0
000030442,45to54,less75k,0
000030443,45to54,less75k,0
000030446,45to54,75to100k,0
000030452,45to54,100to150k,0
000030454,45to54,100to150k,0
000030455,45to54,100to150k,0
000030463,45to54,100to150k,0
000030474,55to64,less75k,0
000030476,55to64,less75k,0
000030486,55to64,less75k,0
000030490,55to64,less75k,0
000030495,55to64,75to100k,0
000030496,55to64,75to100k,0
000030499,55to64,100to150k,0
000030502,55to64,100to150k,0
000030503,55to64,100to150k,0
000030505,55to64,100to150k,0
000030507,55to64,100to150k,0
000030509,55to64,100to150k,0
000030510,55to64,150kplus,0
000030512,55to64,150kplus,0
000030513,55to64,150kplus,0
000030514,55to64,150kplus,0
000030515,55to64,150kplus,0
000030518,65plus,less75k,0
000030520,65plus,less75k,0
000030533,65plus,less75k,0
000030536,65plus,less75k,0
000030542,65plus,less75k,0
000030549,65plus,less75k,0
000030551,65plus,75to100k,0
000030553,65plus,75to100k,0
000030554,65plus,75to100k,0
000030563,65plus,100to150k,0
000030571,65plus,100to150k,0
000030573,65plus,100to150k,0
000030586,25to44,less75k,1
000030589,25to44,less75k,1
000030592,25to44,less75k,1
000030599,25to44,75to100k,1
000030601,25to44,100to150k,1
000030602,25to44,100to150k,1
000030607,25to44,150kplus,1
000030610,25to44,150kplus,1
000030615,45to54,less75k,1
000030616,45to54,less75k,1
000030619,45to54,75to100k,1
000030623,45to54,100to150k,1
000030631,55to64,less75k,1
000030641,65plus,less75k,1
000030644,65plus,less75k,1
000030646,65plus,less75k,1
000030648,65plus,less75k,1
000030650,65plus,less75k,1
000030654,65plus,100to150k,1
000030655,65plus,100to150k,1
000030658,65plus,150kplus,1
000030660,65plus,150kplus,1
000030667,25to44,less75k,1
000030668,25to44,less75k,1
000030684,45to54,less75k,1
000030685,45to54,less75k,1
000030690,45to54,100to150k,1
000030691,45to54,150kplus,1
000030694,55to64,less75k,1
000030695,55to64,less75k,1
000030699,55to64,100to150k,1
000030700,55to64,100to150k,1
000030702,55to64,150kplus,1
000030713,65plus,100to150k,1
000030718,65plus,150kplus,1
000058895,25to44,less75k,0
000058942,45to54,less75k,0
000058959,45to54,less75k,0
000058979,45to54,100to150k,0
000059193,55to64,less75k,1
000059251,25to44,less75k,1
000059266,25to44,150kplus,1
000059276,45to54,less75k,1
000059316,55to64,less75k,1
000059326,55to64,100to150k,1
000059405,55to64,100to150k,1
000059424,25to44,less75k,1
000059436,45to54,150kplus,1
000059447,65plus,less75k,1
000046168,25to44,less75k,0
000046174,25to44,75to100k,0
000046175,25to44,75to100k,0
000046177,25to44,100to150k,0
000046179,25to44,100to150k,0
000046183,25to44,100to150k,0
000046190,25to44,150kplus,0
000046198,45to54,less75k,0
000046205,45to54,75to100k,0
000046208,45to54,100to150k,0
000046211,45to54,100to150k,0
000046220,45to54,150kplus,0
000046258,65plus,less75k,0
000046262,65plus,75to100k,0
000046269,65plus,100to150k,0
000046272,65plus,100to150k,0
000046273,65plus,100to150k,0
000046275,65plus,100to150k,0
000046292,25to44,less75k,0
000046294,25to44,less75k,0
000046295,25to44,less75k,0
000046300,25to44,less75k,0
000046310,25to44,100to150k,0
000046314,25to44,100to150k,0
000046321,25to44,150kplus,0
000046323,25to44,150kplus,0
000046327,45to54,less75k,0
000046333,45to54,less75k,0
000046347,45to54,100to150k,0
000046350,45to54,100to150k,0
000046351,45to54,100to150k,0
000046360,45to54,150kplus,0
000046362,55to64,less75k,0
000046372,55to64,100to150k,0
000046380,55to64,100to150k,0
000046388,65plus,less75k,0
000046390,65plus,less75k,0
000046409,65plus,100to150k,0
000046424,65plus,100to150k,0
000046436,65plus,150kplus,0
000046445,25to44,75to100k,1
000046485,55to64,100to150k,1
000046502,65plus,75to100k,1
000046505,65plus,100to150k,1
000046506,65plus,100to150k,1
000046521,25to44,less75k,1
000046527,25to44,75to100k,1
000046528,25to44,75to100k,1
000046550,45to54,75to100k,1
000046558,45to54,150kplus,1
000046564,55to64,less75k,1
000046567,55to64,less75k,1
000046570,55to64,100to150k,1
000046574,55to64,100to150k,1
000046578,55to64,150kplus,1
000046584,65plus,less75k,1
000046608,65plus,150kplus,1
000046617,45to54,less75k,1
000046625,55to64,75to100k,1
000046626,55to64,100to150k,1
000046631,65plus,less75k,1
000046633,65plus,75to100k,1
000046636,65plus,100to150k,1
000046646,45to54,150kplus,1
000001832,25to44,less75k,0
000001834,25to44,less75k,0
000001838,25to44,100to150k,0
000001854,55to64,less75k,0
000001858,55to64,less75k,0
000001861,55to64,100to150k,0
000001865,65plus,less75k,0
000001867,65plus,less75k,0
000001871,65plus,less75k,0
000001875,65plus,100to150k,0
000001895,25to44,75to100k,0
000001901,25to44,100to150k,0
000001905,25to44,100to150k,0
000001909,25to44,150kplus,0
000001911,45to54,less75k,0
000001923,45to54,less75k,0
000001928,45to54,75to100k,0
000001930,45to54,75to100k,0
000001932,45to54,100to150k,0
000001935,45to54,100to150k,0
000001941,45to54,150kplus,0
000001947,55to64,less75k,0
000001955,55to64,less75k,0
000001964,55to64,100to150k,0
000001975,65plus,less75k,0
000001980,65plus,less75k,0
000001987,65plus,less75k,0
000001989,65plus,less75k,0
000001992,65plus,less75k,0
000001993,65plus,less75k,0
000001994,65plus,less75k,0
000001995,65plus,less75k,0
000001996,65plus,75to100k,0
000002003,65plus,75to100k,0
000002006,65plus,100to150k,0
000002020,65plus,150kplus,0
000002023,25to44,less75k,1
000002025,25to44,75to100k,1
000002031,45to54,less75k,1
000002034,45to54,100to150k,1
000002039,55to64,less75k,1
000002041,55to64,75to100k,1
000002043,55to64,100to150k,1
000002048,65plus,less75k,1
000002049,65plus,less75k,1
000002051,65plus,75to100k,1
000002070,45to54,150kplus,1
000002074,55to64,75to100k,1
000058731,25to44,less75k,0
000058744,25to44,75to100k,0
000058747,25to44,100to150k,0
000058780,45to54,less75k,0
000058799,45to54,150kplus,0
000058811,55to64,less75k,0
000058828,55to64,75to100k,0
000058881,25to44,less75k,0
000058893,25to44,less75k,0
000058955,45to54,less75k,0
000058964,45to54,75to100k,0
000058982,45to54,100to150k,0
000058986,45to54,100to150k,0
000059004,45to54,150kplus,0
000059006,45to54,150kplus,0
000059010,55to64,less75k,0
000059015,55to64,less75k,0
000059017,55to64,less75k,0
000059033,55to64,75to100k,0
000059046,55to64,100to150k,0
000059049,55to64,150kplus,0
000059069,65plus,less75k,0
000059078,65plus,less75k,0
000059107,65plus,150kplus,0
000059194,55to64,less75k,1
000059220,65plus,less75k,1
000059227,65plus,75to100k,1
000059233,65plus,100to150k,1
000059238,65plus,150kplus,1
000059285,45to54,less75k,1
000059301,45to54,150kplus,1
000059307,45to54,150kplus,1
000059323,55to64,75to100k,1
000059347,65plus,less75k,1
000059360,65plus,100to150k,1
000059362,65plus,150kplus,1
000059415,65plus,75to100k,1
000059423,25to44,less75k,1
000058837,55to64,150kplus,0
000059129,25to44,100to150k,1
000059275,45to54,less75k,1
000021978,25to44,less75k,0
000021981,25to44,less75k,0
000021983,25to44,less75k,0
000021989,25to44,100to150k,0
000021993,25to44,150kplus,0
000022000,45to54,less75k,0
000022012,45to54,less75k,0
000022015,45to54,less75k,0
