CASE_ID,age,income,household_
000050611,25to44,150kplus,1
000050658,55to64,75to100k,1
000050700,65plus,75to100k,1
000050752,55to64,less75k,1
000050760,55to64,100to150k,1
000010129,55to64,less75k,0
000062584,25to44,150kplus,0
000021488,65plus,less75k,0
000021508,65plus,75to100k,0
000045195,25to44,less75k,1
000026415,55to64,150kplus,1
000019399,65plus,less75k,1
000021471,45to54,150kplus,0
000019203,25to44,less75k,0
000019206,25to44,75to100k,0
000019212,25to44,150kplus,0
000019217,45to54,less75k,0
000019238,55to64,75to100k,0
000019253,65plus,less75k,0
000019254,65plus,less75k,0
000019257,65plus,less75k,0
000019264,65plus,75to100k,0
000019291,25to44,less75k,0
000019293,25to44,75to100k,0
000019300,25to44,150kplus,0
000019326,55to64,less75k,0
000019329,55to64,75to100k,0
000019337,65plus,less75k,0
000019338,65plus,less75k,0
000019339,65plus,less75k,0
000019365,65plus,100to150k,0
000019366,65plus,100to150k,0
000019371,65plus,100to150k,0
000019381,65plus,150kplus,0
000019383,25to44,less75k,1
000019384,25to44,75to100k,1
000019385,25to44,100to150k,1
000019397,55to64,150kplus,1
000019429,65plus,less75k,1
000019441,65plus,150kplus,1
000019465,25to44,150kplus,1
000019482,65plus,150kplus,1
000066083,45to54,less75k,0
000066271,45to54,75to100k,1
000017448,25to44,less75k,0
000017460,25to44,150kplus,0
000017462,25to44,150kplus,0
000017464,25to44,150kplus,0
000017477,45to54,75to100k,0
000017495,55to64,less75k,0
000017497,55to64,less75k,0
000017501,55to64,less75k,0
000017502,55to64,less75k,0
000017506,55to64,75to100k,0
000017521,55to64,150kplus,0
000017525,55to64,150kplus,0
000017568,65plus,150kplus,0
000017591,25to44,less75k,0
000017631,45to54,100to150k,0
000017634,45to54,100to150k,0
000017642,45to54,150kplus,0
000017669,55to64,less75k,0
000017673,55to64,75to100k,0
000017675,55to64,75to100k,0
000017688,55to64,100to150k,0
000017705,55to64,150kplus,0
000017722,65plus,less75k,0
000017723,65plus,less75k,0
000017732,65plus,75to100k,0
000017775,65plus,150kplus,0
000017786,25to44,less75k,1
000017790,25to44,150kplus,1
000017806,55to64,75to100k,1
