CASE_ID,age,income,household_
000053547,55to64,150kplus,0
000053550,55to64,150kplus,0
000053556,65plus,75to100k,0
000053560,65plus,100to150k,0
000053580,25to44,less75k,0
000053583,25to44,75to100k,0
000053584,25to44,75to100k,0
000053585,25to44,75to100k,0
000053591,25to44,100to150k,0
000053592,25to44,100to150k,0
000053597,25to44,100to150k,0
000053598,25to44,100to150k,0
000053599,25to44,100to150k,0
000053604,25to44,150kplus,0
000053616,45to54,less75k,0
000053627,45to54,less75k,0
000053632,45to54,less75k,0
000053635,45to54,less75k,0
000053636,45to54,less75k,0
000053642,45to54,75to100k,0
000053644,45to54,75to100k,0
000053646,45to54,75to100k,0
000053654,45to54,75to100k,0
000053655,45to54,75to100k,0
000053665,45to54,100to150k,0
000053673,45to54,100to150k,0
000053674,45to54,100to150k,0
000053691,45to54,150kplus,0
000053697,45to54,150kplus,0
000053700,45to54,150kplus,0
000053707,55to64,less75k,0
000053720,55to64,less75k,0
000053724,55to64,less75k,0
000053725,55to64,less75k,0
000053740,55to64,100to150k,0
000053745,55to64,100to150k,0
000053751,55to64,100to150k,0
000053759,55to64,100to150k,0
000053763,55to64,150kplus,0
000053765,55to64,150kplus,0
000053767,55to64,150kplus,0
000053770,55to64,150kplus,0
000053780,65plus,less75k,0
000053785,65plus,less75k,0
000053791,65plus,less75k,0
000053794,65plus,75to100k,0
000053797,65plus,75to100k,0
000053801,65plus,100to150k,0
000053806,65plus,100to150k,0
000053813,65plus,100to150k,0
000053816,65plus,100to150k,0
000053818,65plus,150kplus,0
000053820,65plus,150kplus,0
000053821,65plus,150kplus,0
000053824,65plus,150kplus,0
000053826,65plus,150kplus,0
000053827,25to44,less75k,1
000053834,25to44,75to100k,1
000053841,25to44,150kplus,1
000053843,25to44,150kplus,1
000053845,45to54,less75k,1
000053846,45to54,less75k,1
000053850,45to54,less75k,1
000053858,45to54,75to100k,1
000053859,45to54,75to100k,1
000053871,45to54,100to150k,1
000053878,45to54,150kplus,1
000053880,55to64,less75k,1
000053893,55to64,100to150k,1
