CASE_ID,age,income,household_
000000186,45to54,150kplus,0
000000188,45to54,150kplus,0
000000189,45to54,150kplus,0
000000191,45to54,150kplus,0
000000199,55to64,less75k,0
000000203,55to64,less75k,0
000000204,55to64,less75k,0
000000205,55to64,less75k,0
000000211,55to64,100to150k,0
000000212,55to64,100to150k,0
000000213,55to64,100to150k,0
000000220,55to64,150kplus,0
000000229,65plus,less75k,0
000000230,65plus,less75k,0
000000231,65plus,less75k,0
000000235,65plus,less75k,0
000000236,65plus,less75k,0
000000239,65plus,less75k,0
000000244,65plus,less75k,0
000000247,65plus,less75k,0
000000248,65plus,less75k,0
000000250,65plus,75to100k,0
000000254,65plus,75to100k,0
000000255,65plus,75to100k,0
000000256,65plus,75to100k,0
000000258,65plus,100to150k,0
000000259,65plus,100to150k,0
000000265,65plus,100to150k,0
000000266,65plus,100to150k,0
000000267,65plus,100to150k,0
000000272,65plus,150kplus,0
000000273,65plus,150kplus,0
000000275,65plus,150kplus,0
000000278,65plus,150kplus,0
000000279,65plus,150kplus,0
000000281,65plus,150kplus,0
000000282,65plus,150kplus,0
000000285,25to44,less75k,1
000000286,25to44,less75k,1
000000288,25to44,less75k,1
000000292,25to44,less75k,1
000000293,25to44,75to100k,1
000000294,25to44,75to100k,1
000000300,25to44,100to150k,1
000000302,25to44,150kplus,1
000000303,25to44,150kplus,1
000000305,25to44,150kplus,1
000000306,25to44,150kplus,1
000000308,45to54,less75k,1
000000309,45to54,less75k,1
000000312,45to54,less75k,1
000000314,45to54,less75k,1
000000316,45to54,less75k,1
000000322,45to54,100to150k,1
000000323,45to54,100to150k,1
000000325,45to54,100to150k,1
000000327,45to54,150kplus,1
000000330,45to54,150kplus,1
000000334,55to64,less75k,1
000000339,55to64,less75k,1
000000341,55to64,less75k,1
000000343,55to64,75to100k,1
000000344,55to64,75to100k,1
000000350,55to64,150kplus,1
000000351,55to64,150kplus,1
000000355,55to64,150kplus,1
000000357,65plus,less75k,1
000000366,65plus,less75k,1
000000367,65plus,less75k,1
000000368,65plus,less75k,1
000000372,65plus,75to100k,1
000000374,65plus,100to150k,1
000000379,65plus,100to150k,1
000000380,65plus,100to150k,1
000000382,65plus,150kplus,1
000000384,65plus,150kplus,1
000000385,65plus,150kplus,1
000000388,65plus,150kplus,1
000000389,65plus,150kplus,1
000000392,25to44,less75k,1
000000394,25to44,less75k,1
000000396,25to44,75to100k,1
000000397,25to44,100to150k,1
000000398,25to44,100to150k,1
000000405,45to54,less75k,1
000000406,45to54,less75k,1
000000407,45to54,less75k,1
000000408,45to54,75to100k,1
000000411,45to54,100to150k,1
000000413,45to54,150kplus,1
000000415,45to54,150kplus,1
000000416,45to54,150kplus,1
000000417,55to64,less75k,1
000000419,55to64,less75k,1
000000420,55to64,less75k,1
000000423,55to64,100to150k,1
000000424,55to64,100to150k,1
000000427,55to64,150kplus,1
000000431,65plus,less75k,1
000000432,65plus,less75k,1
000000435,65plus,less75k,1
000000439,65plus,100to150k,1
000000442,65plus,100to150k,1
000000444,65plus,150kplus,1
000000447,65plus,150kplus,1
000000448,25to44,less75k,1
000000453,25to44,75to100k,1
000000454,25to44,100to150k,1
000000459,45to54,less75k,1
000000463,45to54,75to100k,1
000000464,45to54,75to100k,1
000000465,45to54,100to150k,1
000000467,45to54,100to150k,1
000000468,45to54,150kplus,1
000000474,55to64,less75k,1
000000476,55to64,75to100k,1
000000477,55to64,100to150k,1
000000478,55to64,100to150k,1
000000483,65plus,less75k,1
000000487,65plus,less75k,1
000000488,65plus,75to100k,1
000000491,65plus,100to150k,1
000000493,65plus,100to150k,1
000000496,65plus,150kplus,1
000000497,65plus,150kplus,1
000000500,25to44,75to100k,1
000000501,25to44,100to150k,1
000000503,45to54,less75k,1
000000504,45to54,less75k,1
000000505,45to54,75to100k,1
000000508,45to54,150kplus,1
000000510,55to64,less75k,1
000000512,55to64,100to150k,1
000000516,65plus,less75k,1
000000517,65plus,75to100k,1
000000518,65plus,100to150k,1
000000520,65plus,150kplus,1
000000521,65plus,150kplus,1
000034895,25to44,less75k,0
000034948,65plus,less75k,0
000035048,45to54,100to150k,0
000077931,45to54,less75k,0
000077933,45to54,75to100k,0
