CASE_ID,age,income,household_
000003729,25to44,less75k,0
000003749,25to44,75to100k,0
000003758,25to44,100to150k,0
000003798,45to54,less75k,0
000003861,55to64,150kplus,0
000003865,55to64,150kplus,0
000003922,25to44,less75k,1
000003952,55to64,150kplus,1
000003989,45to54,75to100k,1
000014903,45to54,less75k,0
000014914,45to54,150kplus,0
000014981,45to54,75to100k,0
000014986,45to54,100to150k,0
000015009,45to54,150kplus,0
000015023,55to64,less75k,0
000015044,55to64,150kplus,0
000015053,65plus,less75k,0
000015121,45to54,150kplus,1
000015152,65plus,less75k,1
000015162,65plus,100to150k,1
000015163,65plus,100to150k,1
000015170,65plus,150kplus,1
000015172,65plus,150kplus,1
000015175,65plus,150kplus,1
000015191,45to54,75to100k,1
000015209,55to64,less75k,1
000015212,55to64,less75k,1
000015225,55to64,150kplus,1
000015228,65plus,less75k,1
000014944,65plus,150kplus,0
000014964,45to54,less75k,0
000015007,45to54,150kplus,0
000015026,55to64,75to100k,0
000015027,55to64,100to150k,0
000015041,55to64,150kplus,0
000015088,65plus,150kplus,0
000015134,55to64,less75k,1
000015241,65plus,100to150k,1
000014908,45to54,100to150k,0
000014923,55to64,100to150k,0
000014925,55to64,100to150k,0
000014938,65plus,100to150k,0
000014939,65plus,100to150k,0
000014961,25to44,150kplus,0
000014963,45to54,less75k,0
000014974,45to54,less75k,0
000014989,45to54,100to150k,0
000014990,45to54,100to150k,0
000014994,45to54,100to150k,0
000015004,45to54,150kplus,0
000015005,45to54,150kplus,0
000015035,55to64,100to150k,0
000015040,55to64,150kplus,0
000015059,65plus,less75k,0
000015067,65plus,100to150k,0
000015075,65plus,100to150k,0
000015092,65plus,150kplus,0
000015114,45to54,100to150k,1
000015117,45to54,100to150k,1
000015130,55to64,less75k,1
000015148,55to64,150kplus,1
000015155,65plus,less75k,1
000015179,25to44,100to150k,1
000015185,45to54,less75k,1
000015186,45to54,less75k,1
000015226,65plus,less75k,1
000015237,65plus,100to150k,1
000015239,65plus,100to150k,1
000015246,65plus,150kplus,1
000014899,45to54,less75k,0
000014900,45to54,less75k,0
000014906,45to54,75to100k,0
000014910,45to54,100to150k,0
000014929,55to64,150kplus,0
000014937,65plus,75to100k,0
000015021,55to64,less75k,0
000015054,65plus,less75k,0
000015149,55to64,150kplus,1
000015169,65plus,150kplus,1
000015215,55to64,100to150k,1
000015230,65plus,less75k,1
000015249,65plus,150kplus,1
000003653,25to44,75to100k,0
000003724,65plus,150kplus,0
000003856,55to64,100to150k,0
000003877,65plus,less75k,0
000003900,65plus,100to150k,0
000003924,25to44,75to100k,1
000003956,65plus,less75k,1
000065631,55to64,75to100k,0
000065633,55to64,100to150k,0
000065817,25to44,100to150k,1
000065926,55to64,less75k,1
000065937,55to64,150kplus,1
000065938,55to64,150kplus,1
000014970,45to54,less75k,0
000014976,45to54,less75k,0
000015012,45to54,150kplus,0
000015034,55to64,100to150k,0
000015057,65plus,less75k,0
000015110,45to54,75to100k,1
000015137,55to64,75to100k,1
000015158,65plus,75to100k,1
000015213,55to64,75to100k,1
000015242,65plus,150kplus,1
000015244,65plus,150kplus,1
000014895,25to44,100to150k,0
000014907,45to54,100to150k,0
000014917,45to54,150kplus,0
000014928,55to64,150kplus,0
000014942,65plus,100to150k,0
000014951,25to44,less75k,0
000014966,45to54,less75k,0
000014968,45to54,less75k,0
000014971,45to54,less75k,0
000014993,45to54,100to150k,0
