CASE_ID,age,income,household_
000078061,55to64,150kplus,0
000078062,65plus,less75k,0
000078063,65plus,less75k,0
000078064,65plus,75to100k,0
000078067,25to44,less75k,0
000078068,25to44,less75k,0
000078069,25to44,less75k,0
000078070,25to44,less75k,0
000078071,25to44,less75k,0
000078072,25to44,less75k,0
000078076,25to44,75to100k,0
000078078,25to44,75to100k,0
000078079,25to44,100to150k,0
000078080,25to44,100to150k,0
000078081,25to44,100to150k,0
000078083,25to44,150kplus,0
000078085,25to44,150kplus,0
000078086,25to44,150kplus,0
000078087,25to44,150kplus,0
000078088,25to44,150kplus,0
000078089,25to44,150kplus,0
000078090,45to54,less75k,0
000078091,45to54,less75k,0
000078092,45to54,less75k,0
000078093,45to54,less75k,0
000078094,45to54,less75k,0
000078095,45to54,less75k,0
000078096,45to54,less75k,0
000078097,45to54,less75k,0
000078098,45to54,less75k,0
000078099,45to54,less75k,0
000078100,45to54,less75k,0
000078101,45to54,less75k,0
000078102,45to54,less75k,0
000078103,45to54,less75k,0
000078104,45to54,less75k,0
000078105,45to54,75to100k,0
000078106,45to54,75to100k,0
000078107,45to54,75to100k,0
000078108,45to54,75to100k,0
000078109,45to54,75to100k,0
000078110,45to54,100to150k,0
000078112,45to54,100to150k,0
000078114,45to54,100to150k,0
000078115,45to54,100to150k,0
000078116,45to54,100to150k,0
000078117,45to54,150kplus,0
000078118,45to54,150kplus,0
000078119,45to54,150kplus,0
000078120,45to54,150kplus,0
000078121,45to54,150kplus,0
000078122,45to54,150kplus,0
000078123,45to54,150kplus,0
000078124,45to54,150kplus,0
000078125,45to54,150kplus,0
000078126,45to54,150kplus,0
000078127,45to54,150kplus,0
000078128,45to54,150kplus,0
000078130,55to64,less75k,0
000078131,55to64,less75k,0
000078132,55to64,less75k,0
000078133,55to64,75to100k,0
000078134,55to64,75to100k,0
000078136,55to64,100to150k,0
000078137,55to64,150kplus,0
000078138,55to64,150kplus,0
000078139,55to64,150kplus,0
000078140,65plus,less75k,0
000078141,65plus,less75k,0
000078142,65plus,less75k,0
000078143,65plus,less75k,0
000078144,65plus,75to100k,0
000078145,65plus,75to100k,0
000078147,65plus,100to150k,0
000078148,65plus,150kplus,0
000078149,65plus,150kplus,0
000078150,65plus,150kplus,0
000078151,25to44,less75k,1
000078152,25to44,less75k,1
000078153,25to44,less75k,1
000078155,25to44,less75k,1
000078156,25to44,less75k,1
000078157,25to44,less75k,1
000078159,25to44,less75k,1
000078161,25to44,less75k,1
000078162,25to44,less75k,1
000078163,25to44,less75k,1
000078164,25to44,less75k,1
000078165,25to44,less75k,1
000078166,25to44,less75k,1
000078167,25to44,75to100k,1
000078168,25to44,75to100k,1
000078169,25to44,75to100k,1
000078170,25to44,75to100k,1
000078171,25to44,75to100k,1
000078173,25to44,100to150k,1
000078174,25to44,100to150k,1
000078175,25to44,100to150k,1
000078176,25to44,100to150k,1
000078177,25to44,100to150k,1
000078178,25to44,100to150k,1
000078179,25to44,150kplus,1
000078180,25to44,150kplus,1
000078181,25to44,150kplus,1
000078182,25to44,150kplus,1
000078183,25to44,150kplus,1
000078184,25to44,150kplus,1
000078186,25to44,150kplus,1
000078189,25to44,150kplus,1
000078190,25to44,150kplus,1
000078191,45to54,less75k,1
000078192,45to54,less75k,1
000078194,45to54,less75k,1
000078195,45to54,less75k,1
000078196,45to54,less75k,1
000078197,45to54,less75k,1
000078198,45to54,less75k,1
000078200,45to54,less75k,1
000078201,45to54,less75k,1
000078203,45to54,less75k,1
000078204,45to54,less75k,1
